expression,score,train_rankic,worst_rankic,worst_quarter,usable_days,rejected,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,days_2016Q1,days_2016Q2,days_2016Q3,days_2016Q4,days_2017Q1,days_2017Q2,days_2017Q3,days_2017Q4,days_2018Q1,days_2018Q2,days_2018Q3,days_2018Q4,days_2019Q1,days_2019Q2,days_2019Q3,days_2019Q4,days_2020Q1,days_2020Q2,days_2020Q3,days_2020Q4
"(Ref(Min($low, 5), 1) - $close) / (Std($close, 5) + 1e-12)",0.027093815514838675,0.027093815514838675,-0.004424088277564808,2019Q3,1216,,-0.00023331165791242074,0.018484200348783602,0.052154289915781527,0.03341446531678586,0.023330594471851717,0.029729259173137575,0.06355689614677908,0.020545247771029992,0.023916288535591086,0.0032365427710447574,0.04429299092252464,0.001752896063189769,0.02638175660180267,0.053529897452066946,-0.004424088277564808,0.03722070375064574,0.01299545546363409,0.03115765796031854,0.05124380814722639,0.01243536812412862,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Min($low, 5), 1) / $close",0.041277844730570626,0.041277844730570626,-0.003972307353860413,2018Q4,1216,,0.021890294660910248,0.07867586968023298,0.122305657238941,0.08032722515867227,0.05784137794541639,0.03273924986808216,0.07513514148089633,0.01597255706113075,0.029303343798677446,0.008644715838360068,0.033322920690832786,-0.003972307353860413,0.013058733960237545,0.07378827675672031,0.022335140879872206,0.04080166205549834,0.015378828518376818,0.02627179662368218,0.05733988232694447,0.012810974995896956,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) - $close) / (Mean($high - $low, 5) + 1e-12)",0.02858509296575954,0.02858509296575954,-0.03154094532891508,2018Q4,1216,,-0.017565217502922663,0.07513352470244229,0.09179362288760906,0.04885565785249416,0.055489673016510324,-0.01700714864138572,0.05590592052537278,0.031944782015980173,0.020492322946105715,0.011049179165899654,0.03662788641716745,-0.03154094532891508,0.009333417536597992,0.05207170936485273,0.01596575325151538,0.04110929761838834,-0.004793614307985411,0.04321060721500771,0.023836219845057655,0.02108821683126302,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) - $close) / (Ref($high, 1) - Ref($low, 1) + 1e-12)",0.03163209167254679,0.03163209167254679,-0.028999141488620594,2018Q4,1216,,-0.01113842210182929,0.07300990024496089,0.0886850617007875,0.05389903196537673,0.05442107833915269,-0.01011718297602141,0.06783710604753257,0.03469041768945143,0.02265852986075979,0.015438097217907914,0.048064590770617054,-0.028999141488620594,0.01190030053912556,0.05765945725378649,0.016336425045398582,0.04090497852180782,-0.002309082540596382,0.04337821389534484,0.021995292923837943,0.0255257454072501,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) / $close) * (1 - $volume / (Mean($volume, 5) + 1e-12))",0.02585052128122182,0.02585052128122182,-0.0019163797520989302,2019Q1,1216,,0.038768787259759824,0.074693495785523,0.0509274314018317,0.02454117256808526,0.052791879038676395,0.009316295621267946,0.009417454102920013,0.0019566939893254135,0.026580053642513164,0.02710447851640376,0.021068463459076463,0.02827921384390223,-0.0019163797520989302,0.007169481564804107,0.004563601560671087,0.04620219942517226,0.01762605340395769,0.03706125962873076,0.014501747381834618,0.027859607259214426,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min(Ref($low,1),2)/$close + Mean(Less($close, Ref($close,1)),5)",0.0059241439154057675,0.0059241439154057675,-0.02844271536282139,2016Q4,1216,,0.0012578504126920455,0.010749663569680884,-0.006143456187019888,-0.02844271536282139,-0.0030731898115281308,0.009748068494982064,0.0014881410577357941,0.02800421854158183,0.009888296893469619,0.017319772231300882,-0.01898443524519186,-0.008701193056732849,0.017993647163842007,0.007792488273144867,0.009456864969787019,0.001404872922240458,0.01380351643434454,0.04555631840917454,0.0005276492515246436,0.013321827070540235,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) / $close) * (Mean($volume, 5) / ($volume + 1e-12))",0.027942404915934683,0.027942404915934683,-0.001923471842990747,2019Q1,1216,,0.035226393428270615,0.07621889566293863,0.0545673110231342,0.027559468240895422,0.05565033599459129,0.00990858895403802,0.014035057539041787,0.005695335504275299,0.029334177766058366,0.029240300416108297,0.02361068296437459,0.027282219063980394,-0.001923471842990747,0.011879355754518086,0.007202511040686743,0.048796580877099656,0.01994845911697802,0.03791811365978717,0.017673206777312763,0.02987547449404738,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Log(1 + $volume / (Ref($volume, 1) + 1e-12)) * (Ref($close, 1) - $close) / (Std($close, 5) + 1e-12)",0.023681909318689458,0.023681909318689458,-0.028634283374194186,2016Q1,1216,,-0.028634283374194186,0.05811063580980477,0.06168697069786992,0.038011636318400925,0.03818033002549292,-0.02482747497039271,0.04059813322004739,0.018011953702181026,0.006340035944273035,0.0195379160347151,0.04995174146260681,-0.010760607526257928,0.003345545188024651,0.06606547728459719,0.017579580656788465,0.04417465104054048,0.008753857042640723,0.03319767691212433,0.011503765835991895,0.01572552616013337,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Quantile($low, 20, 0.2), 1) / $close",0.03597982983236171,0.03597982983236171,-0.008022567395827952,2018Q4,1216,,0.06682618120389505,0.07234793530768448,0.09784711318954904,0.06129526727042857,0.04876731488853717,0.015645581027177162,0.05509938269132691,0.001924077389740229,0.016411015515992434,0.0044011967972457655,0.0394592833945216,-0.008022567395827952,0.027303689064503128,0.06053193447920074,0.03705266382966079,0.020542990052535442,0.01827029667140486,0.013646516883361375,0.055018715177777004,0.005054617145250159,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Quantile($close, 20, 0.9) - $close) / (Quantile($close, 20, 0.9) - Quantile($close, 20, 0.1) + 0.000000000001)",0.021712458889552918,0.021712458889552918,-0.0240640470815935,2018Q4,1216,,0.043293177560792456,0.06521054235515734,0.08169902116326529,0.0341654920531368,0.04344466457696493,0.004315721043124195,0.050167448840921884,-0.003891067006054454,0.0027033434511047516,-0.011104309938108153,0.018307527435516096,-0.0240640470815935,0.017856018955392353,0.03340341182119842,0.014091551573113675,0.012794354238313871,0.0016405892613022663,0.02126377269157114,0.02477400965087341,-0.0034516435398863794,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high / Ref($close, 1) - 1, 20)",0.02534911488755449,0.02534911488755449,-0.013670053004793953,2020Q2,1216,,0.019219371251759553,0.05147109291728592,0.07703395379682268,0.055326535524758,0.04123576176376852,0.01708808666120215,0.03215587921840693,0.0015793778241097885,0.009908082687327761,0.006972614289610828,0.031259873870106133,0.00792424242903758,0.0006472658863564854,0.05127971902737771,0.03805065265759937,0.001952142545085462,0.017990968307907487,-0.013670053004793953,0.048218168024288695,0.000912568620965049,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low,1)-$low)/($close-$low+1e-12)*(Ref($close,1)/$close)",0.010976282521791421,0.010976282521791421,-0.027024809260581255,2018Q4,1216,,-0.02006607990427332,0.012804222260915868,0.06493326360766992,0.028117888645621942,0.015255386676708277,-0.02260368252043299,0.03142964196430064,0.033814037791997736,0.019647668207227915,-0.00652280085514442,0.013299934502194001,-0.027024809260581255,-0.019894669962242637,0.022509711618766377,0.0009459517006108268,0.026697036983685637,0.0012100624779405548,0.03654471139684477,0.00671434451975736,-0.004519573453705524,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref(Min($low, 20), 1) - $close) / (Max($high, 20) - Min($low, 20) + 1e-12)",0.020206349626280592,0.020206349626280592,-0.02867215419670793,2018Q4,1216,,0.0380149265070243,0.06209838456982464,0.0702796849915745,0.03615518725066077,0.039708330532685424,-0.0013582261641585625,0.055974583577311235,-0.0025657426024652792,0.003625982747872215,-0.010509618151211457,0.014114343880138894,-0.02867215419670793,0.03195032337869021,0.03271301976600233,0.01930417827036734,0.01089620585829236,-0.0011502984778134647,0.008061025805602024,0.01969693716368851,-0.001438606200448937,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) / $close) * Log(1 + $volume / (Ref($volume, 1) + 1e-12))",-0.018270732539693656,-0.018270732539693656,-0.0559113826483643,2016Q1,1216,,-0.0559113826483643,-0.05118794991265509,-0.025901955310197823,-0.02175508316906803,-0.03480467397600554,-0.006623120100226433,-0.02496814196865071,0.0023882594435648626,-0.014773936096627032,-0.017220615720319264,-0.0246963946670413,-0.02488601319576187,0.00020791298752254723,0.008591021033188628,0.004977645944054548,-0.025968666537692753,-0.01086924064167927,-0.026347043697770516,-0.0028062934866578885,-0.014149825851191384,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) / $close) * (($close - $low) / ($high - $low + 1e-12))",-0.045576516448070016,-0.045576516448070016,-0.10541815325647216,2018Q3,1216,,0.009644858245910732,-0.06835827627196067,-0.04630317973042406,-0.058244230339163636,-0.05121609384574409,-0.005488581357945747,-0.07060404754616827,-0.04706234101100769,-0.0381601053451556,-0.05913214121268378,-0.10541815325647216,-0.035486769545948364,-0.03442358554791131,-0.06792139926010661,-0.042805790164440034,-0.04757351401141182,-0.007292707848567923,-0.0335077659170708,-0.04659201228170015,-0.046405985088890225,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * If(Ge($close, Ref($close, 1)), 1, $close / Ref($close, 1))",0.03720853233478636,0.03720853233478636,-0.016516415992262723,2018Q4,1216,,0.0071087552010838835,0.08481498980255457,0.1273447792997194,0.07656171202650912,0.07696354685057186,0.016971094748363166,0.0651264409328283,0.025040271988839968,0.02663944201016335,-0.008348584459938886,0.022910404275705384,-0.016516415992262723,0.016851109490115253,0.054230956911183084,0.029213926356874826,0.03941491419269556,0.0174951636643058,0.0287940426266239,0.030983247097879495,0.013360928850617872,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(($close - $low) - ($high - $close)) / ($high - $low + 1e-12) * Log(1 + $volume / (Ref($volume, 1) + 1e-12))",-0.04711027636995093,-0.04711027636995093,-0.09698012213191379,2018Q3,1216,,0.004543628652568995,-0.07431365691289166,-0.056353227210026766,-0.05766251902571885,-0.05459359779046836,-0.010605634960698062,-0.0687939025482578,-0.04398673438919333,-0.04702853203236431,-0.057482446687244025,-0.09698012213191379,-0.0238982625458399,-0.039364419500593426,-0.08932974615460493,-0.04700332741139651,-0.042570667350158145,-0.01567659997345184,-0.03508004915620656,-0.03686646000060942,-0.04164064475789717,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew(Log($close / Ref($close, 1)), 20)",0.004335928326585278,0.004335928326585278,-0.024429316958955817,2018Q4,1216,,0.010436957974594398,0.01701120097504635,0.0407419304156946,0.009741418936578134,0.020129060976451847,0.00039205069803237546,0.025243737820784633,-0.003643596729527292,0.0240442662181483,0.0024736073817329756,-0.002287450790560452,-0.024429316958955817,-0.004794367387783796,0.012343300193246738,-0.02039317249863239,-0.010275355262338963,-0.008699481943191676,-0.003580564373770431,0.00817216035393782,-0.008532618028546582,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) - $close) / (Std($close, 20) + 1e-12) * (Mean($volume, 20) / ($volume + 1e-12))",0.014547739880620601,0.014547739880620601,-0.0365447366670849,2017Q2,1216,,-0.027638923304708136,0.03761029196662595,0.06865760086238498,0.030618655665051717,0.026262732637004415,-0.0365447366670849,0.047768846177901614,0.0302202439512068,0.02501925055498129,0.010196246406607804,0.021067983728041775,-0.019726941749104547,-0.008664723640542105,0.03546479371858004,0.006518232756472057,0.023145422703095744,-0.02106333742984797,0.02368642065188412,0.0016811410441476239,0.00896539236729232,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / ($close * (1 + Std($close, 20) / Mean($close, 20)))",0.034204755311488935,0.034204755311488935,-0.02466700112361542,2018Q4,1216,,0.003205613176359719,0.06610975658293915,0.11055910221228465,0.08315027322725115,0.05392587886052057,0.027479665550646272,0.05358516066428899,0.021281727461670136,0.016926080106081542,-0.005502960177960534,0.04973969378798988,-0.02466700112361542,-0.0015003539315210184,0.07212256248815944,0.03665785508318309,0.02804312767063516,0.010591093115527899,0.012911500972899233,0.039441903141503525,0.01778065021177163,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close / Ref($close,1) - 1) / ($volume * $close + 1e-12), 20)",-0.005917735191262424,-0.005917735191262424,-0.036126992806106255,2019Q2,1216,,0.028180172087121376,-0.006303467203969722,0.019561345897028275,0.0008222239033882575,0.0011988245104411783,-0.013385959331029576,-0.0026476336085868406,-0.022958379023516447,0.004782292731121232,-0.025421064504362916,-0.0048495300354211525,0.011005787696272619,0.0021872842642645094,-0.036126992806106255,-0.015136610068982715,-0.02100561563333107,0.0016350840560892441,-0.03398055386825069,0.011774413444735015,-0.020022436444446824,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, Ref($close, 1)), 5) / 5)",0.048222603817196306,0.048222603817196306,-0.014144423956335082,2018Q4,1216,,0.0288392647757707,0.10250358275331066,0.1318744586528541,0.09025196614525997,0.07883359941848134,0.011506317992957036,0.07569117452384544,0.04745778376314721,0.04000620899508581,0.01885005511916015,0.052959496969009805,-0.014144423956335082,0.010874131761364356,0.07938528496546142,0.0314641215409363,0.05066387890410904,0.017127721845013592,0.04207858623926034,0.03390293216178782,0.024916925804892243,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, Ref($low, 1)), 5) / 5) * (Mean($volume, 5) / ($volume + 1e-12))",0.028758215332611435,0.028758215332611435,-0.0015643574192351112,2019Q1,1216,,0.037062728975505464,0.07919378689116224,0.05496029414283822,0.029344212402435225,0.05646740254950382,0.01157343323801932,0.015764514938829723,0.006467289225256084,0.030258761734050618,0.030111461835758618,0.024662003918059883,0.027299504629173424,-0.0015643574192351112,0.012959803535154298,0.007316932074480492,0.048676697384085574,0.019667662702539293,0.03799163127853516,0.0177019036046421,0.03008721703273791,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, Ref($low, 1)), 5) / 5)",0.048222603817196306,0.048222603817196306,-0.014144423956335082,2018Q4,1216,,0.0288392647757707,0.10250358275331066,0.1318744586528541,0.09025196614525997,0.07883359941848134,0.011506317992957036,0.07569117452384544,0.04745778376314721,0.04000620899508581,0.01885005511916015,0.052959496969009805,-0.014144423956335082,0.010874131761364356,0.07938528496546142,0.0314641215409363,0.05066387890410904,0.017127721845013592,0.04207858623926034,0.03390293216178782,0.024916925804892243,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Min($low, 5), 1) / $close * (1 + Count(Less($low, Ref($low, 1)), 5) / 5)",0.04360356879387162,0.04360356879387162,-0.0026617177811439313,2018Q4,1216,,0.028484648375165945,0.08568665887783614,0.12304873122740881,0.08371700815090784,0.05809720381332895,0.037817217407733125,0.07691768411653407,0.018256037564698714,0.0318633738257792,0.010974752687343858,0.036135634408228666,-0.0026617177811439313,0.015428760738586478,0.07807959452726321,0.023097852440904267,0.04106588968014625,0.01567245771742951,0.027447375691615386,0.058608732356270586,0.012940359558245391,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low,1) / $close * (1 + Count(Less($close, Ref($close,1)),5) / 5) * (Mean($volume,5) / ($volume + 1e-12))",0.028758215332611435,0.028758215332611435,-0.0015643574192351112,2019Q1,1216,,0.037062728975505464,0.07919378689116224,0.05496029414283822,0.029344212402435225,0.05646740254950382,0.01157343323801932,0.015764514938829723,0.006467289225256084,0.030258761734050618,0.030111461835758618,0.024662003918059883,0.027299504629173424,-0.0015643574192351112,0.012959803535154298,0.007316932074480492,0.048676697384085574,0.019667662702539293,0.03799163127853516,0.0177019036046421,0.03008721703273791,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, Mean($close, 20)), 10) / 10)",0.04825938793251493,0.04825938793251493,-0.013335412065789976,2018Q4,1216,,0.03123509586425514,0.10163742647925106,0.13195254374494125,0.09100034477469456,0.08196530815586153,0.007681251138971783,0.07450587347857539,0.048190416020845395,0.040087423877769805,0.021301726340434892,0.05282597353600317,-0.013335412065789976,0.009729648670838378,0.07718652060359393,0.031155973516461648,0.05037305556342826,0.017744233745717805,0.04196198535154013,0.033807576917578415,0.02501579505991771,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Min($low, 20), 1) / $close * (1 + Count(Less($close, Ref($close, 1)), 5) / 5)",0.0331446433208535,0.0331446433208535,-0.02249364742817748,2018Q4,1216,,0.05784890901639815,0.08123149045405721,0.09868998380618951,0.07333184831706732,0.05025637965667379,0.015243050459251988,0.057696117989955026,0.003546583441530104,0.00306424566499547,-0.01025868961057187,0.03631253328286295,-0.02249364742817748,0.013304075096814015,0.06300351258958639,0.039353947883034555,0.017061328984783533,0.009484089095105081,0.0022173121852189573,0.05310010852704439,0.008639738276440791,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($low, 1) / $close) * (1 + Count(Less($open, Ref($low, 1)), 5) / 5)",0.048222603817196306,0.048222603817196306,-0.014144423956335082,2018Q4,1216,,0.0288392647757707,0.10250358275331066,0.1318744586528541,0.09025196614525997,0.07883359941848134,0.011506317992957036,0.07569117452384544,0.04745778376314721,0.04000620899508581,0.01885005511916015,0.052959496969009805,-0.014144423956335082,0.010874131761364356,0.07938528496546142,0.0314641215409363,0.05066387890410904,0.017127721845013592,0.04207858623926034,0.03390293216178782,0.024916925804892243,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Min($low, 5), 1) / $close * (1 + Count(Less($close, Mean($close, 20)), 10) / 10) / (1 + Std($close, 20) / Mean($close, 20))",0.033842058135961285,0.033842058135961285,-0.016352051059442044,2018Q4,1216,,0.010311336061029864,0.06092760517798584,0.10568551869736173,0.08268219280125681,0.04895895435855374,0.038955309832780234,0.05956663046135055,0.0028861915749397843,0.019437341443960334,-0.00425717594854019,0.040158753680303194,-0.016352051059442044,0.0013250983754690257,0.07492961767932953,0.029224771114608927,0.026530898556324792,0.012510332591681961,0.010516441803645658,0.052902862623580044,0.0072860355602307764,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Quantile($low, 20, 0.2), 1) / $close * (1 + Count(Less($close, Mean($close, 20)), 10) / 10)",0.038747097621395124,0.038747097621395124,-0.0058586266293040035,2018Q4,1216,,0.0753874662397053,0.08095669896449324,0.0995321926379483,0.06604546580350307,0.05257936075569338,0.01851890623122958,0.058467978514721915,0.005932032544932473,0.01918440173199811,0.01051761584233848,0.04167831609834133,-0.0058586266293040035,0.02728222066427112,0.06100630202818009,0.03805964195649664,0.021071920305257084,0.019024314783820766,0.015067997974957304,0.05561585511552192,0.0048947486914570505,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, Mean($close, 20)), 10) / 10) * (1 - Slope(Log($close), 5))",0.04818063040204218,0.04818063040204218,-0.008097886715397648,2018Q4,1216,,0.031372313657952004,0.10537336824779021,0.12880150655764347,0.08471712989988166,0.0843880396300618,0.015353344178120404,0.07421709831149974,0.037956201651333864,0.04372870871838399,0.01951562440766935,0.05452963365381007,-0.008097886715397648,0.014456952893257491,0.07131517785470308,0.022768305929955972,0.05486627113232923,0.01414513104942953,0.042660255441388246,0.03903563660438092,0.023588383222506094,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, WMA($close, 10)), 5) / 5)",0.047848382507559295,0.047848382507559295,-0.014272580053041845,2018Q4,1216,,0.02690293394461127,0.10127271062118721,0.13204132018171177,0.09059104986441797,0.0788543029038348,0.010632569578541537,0.07444968987639208,0.046925440989014806,0.040075016908210255,0.01860890134082194,0.05327804242686663,-0.014272580053041845,0.010774518022852253,0.07782028470207378,0.031189107937070804,0.05053359521060263,0.0169509294940187,0.04206235107228737,0.03363235298998582,0.025250939398170167,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Sum(If(Less($close, Ref($close, 1)), $volume, 0), 10) / Sum($volume, 10))",0.04610131960175362,0.04610131960175362,-0.015527959601275777,2018Q4,1216,,0.02228812329042939,0.09780433960938849,0.1303956844325401,0.0865783780423283,0.07809836662969355,0.006247878209375882,0.07335763253651867,0.046316902971591786,0.03857012453173408,0.017032563470038193,0.05068750051183742,-0.015527959601275777,0.008859387810037962,0.07522510374365536,0.03060556861458737,0.05043798666401805,0.017085060715988008,0.04057364312795893,0.03292150864916423,0.024952345329073027,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, WMA($close, 20)), 10) / 10) * (1 - Slope(Log($close), 10))",0.051843232882046154,0.051843232882046154,-0.009499884768427868,2018Q4,1216,,0.05141789539230745,0.10588851006222565,0.13880782769765193,0.0947364229859047,0.08552503998799384,0.019770174030486407,0.08293344489401586,0.04353207291261358,0.04143322761588927,0.02435867933624177,0.050160554031082674,-0.009499884768427868,0.014399651594487755,0.07825088988302542,0.030892671226904894,0.048006314387700345,0.023625290709846567,0.04227374412951927,0.042444208813905794,0.01839832234563926,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Mean($low, 5), 1) / $close * (1 + Count(Less($close, Mean($close, 20)), 10) / 10) * (Mean($close, 20) / $close)",0.04302981538172448,0.04302981538172448,0.0012246421286958016,2018Q4,1216,,0.07023605420564376,0.09949054314248369,0.1129010129287662,0.06505510286789357,0.06073144858290193,0.01780639598951819,0.07201889081008266,0.00920422873716628,0.03336601418132542,0.022956851390118865,0.03398679358725025,0.0012246421286958016,0.028953268740076376,0.0527060936734023,0.030630230275051924,0.031084094729344987,0.012848188203177765,0.031304115537084565,0.052886260314327464,0.011920572721796148,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, Mean($close, 20)), 10) / 10) * (1 - Slope(Log($volume + 1), 10))",0.029673450989010922,0.029673450989010922,-0.017734632259378536,2018Q4,1216,,0.05440072761980527,0.05187425500930816,0.07005445588465915,0.04677199579396438,0.0584111019923789,0.041584032986426475,0.034701658162062755,0.01661793669548758,0.016989594430921486,0.005908939460113122,0.022941971804222045,-0.017734632259378536,0.019416553474029367,0.053814890249330935,0.004550160207645245,0.04386027476026622,0.003066347874558905,0.044623580574104434,0.02141558603276773,-0.001488473858258597,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, WMA($close, 20)), 10) / 10) * (1 - Slope(Log($close), 10)) * If(Less($open, Ref($low, 1)), 1.5, 1.0)",0.0518431734552306,0.0518431734552306,-0.009499309543220813,2018Q4,1216,,0.05141727499128129,0.10588858341863851,0.13880784390915957,0.09473554234237012,0.08552447534277223,0.019770115048466,0.08293345336020082,0.04353223179118712,0.041433011079377545,0.02435853669178204,0.05015930465408776,-0.009499309543220813,0.014399651594487755,0.07825156739052898,0.03089222303638464,0.04800707605422699,0.02362624692071301,0.04227374412951927,0.042444208813905794,0.018398180586024614,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, WMA($low, 20)), 10) / 10) * (1 - Slope(Log($close), 10))",0.051843232882046154,0.051843232882046154,-0.009499884768427868,2018Q4,1216,,0.05141789539230745,0.10588851006222565,0.13880782769765193,0.0947364229859047,0.08552503998799384,0.019770174030486407,0.08293344489401586,0.04353207291261358,0.04143322761588927,0.02435867933624177,0.050160554031082674,-0.009499884768427868,0.014399651594487755,0.07825088988302542,0.030892671226904894,0.048006314387700345,0.023625290709846567,0.04227374412951927,0.042444208813905794,0.01839832234563926,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 - Corr($close / Ref($close, 1), Log(1 + $volume), 20)) * (1 + Count(Less($close, WMA($close, 20)), 10) / 10)",0.020022127236358975,0.020022127236358975,-0.009409922565506922,2019Q4,1216,,0.030640327943009946,0.050852215101914,0.05766864126521895,0.012667650216887353,0.04178904499787167,0.012538137785007859,0.032828779508487914,0.017510526173475278,0.023398270479047387,0.02955382944144236,-0.008354424108653932,0.011477811809540895,0.021820475396447415,0.04844737131914523,0.0029473748296184044,-0.009409922565506922,-0.008473292522213158,0.012193625701725011,0.023320805946929337,-0.004843402369238631,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, WMA($close, 20)), 10) / 10) * (1 - Slope(Log($close), 10)) * (1 + Sum(If(Less($close, Ref($low, 1)), $volume, 0), 10) / (Sum($volume, 10) + 1e-12))",0.051843232882046154,0.051843232882046154,-0.009499884768427868,2018Q4,1216,,0.05141789539230745,0.10588851006222565,0.13880782769765193,0.0947364229859047,0.08552503998799384,0.019770174030486407,0.08293344489401586,0.04353207291261358,0.04143322761588927,0.02435867933624177,0.050160554031082674,-0.009499884768427868,0.014399651594487755,0.07825088988302542,0.030892671226904894,0.048006314387700345,0.023625290709846567,0.04227374412951927,0.042444208813905794,0.01839832234563926,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($low, 1) / $close * (1 + Count(Less($close, WMA($close, 20)), 10) / 10) * (1 - Slope(Log($close), 10)) * (Mean($close, 20) / $close)",0.043296678379792654,0.043296678379792654,-0.004886975138603756,2018Q4,1216,,0.07604006033628206,0.0987645509534156,0.11554758226194341,0.06942235485889496,0.0630208486454915,0.0154168298115415,0.0737962965950708,0.01763710865763005,0.02788714744802446,0.022847057391941046,0.028441318135094665,-0.004886975138603756,0.026912462889332685,0.05530980555699631,0.03347868495879011,0.028546389991746284,0.017361704786957723,0.032298986472860725,0.049220569588814836,0.009962489105415584,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
