expression,score,train_rankic,worst_rankic,worst_quarter,usable_days,rejected,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,days_2016Q1,days_2016Q2,days_2016Q3,days_2016Q4,days_2017Q1,days_2017Q2,days_2017Q3,days_2017Q4,days_2018Q1,days_2018Q2,days_2018Q3,days_2018Q4,days_2019Q1,days_2019Q2,days_2019Q3,days_2019Q4,days_2020Q1,days_2020Q2,days_2020Q3,days_2020Q4
"Ref(Min($low,5),1) / $close",-0.003972307353860413,0.041277844730570626,-0.003972307353860413,2018Q4,1216,,0.021890294660910248,0.07867586968023298,0.122305657238941,0.08032722515867227,0.05784137794541639,0.03273924986808216,0.07513514148089633,0.01597255706113075,0.029303343798677446,0.008644715838360068,0.033322920690832786,-0.003972307353860413,0.013058733960237545,0.07378827675672031,0.022335140879872206,0.04080166205549834,0.015378828518376818,0.02627179662368218,0.05733988232694447,0.012810974995896956,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / (Mean($close, 5) + Mad($low, 5) + 1e-12)",-0.020388798552418094,0.024620710320328122,-0.020388798552418094,2020Q4,1216,,0.056797345754378024,0.03765052180828696,0.0748208069819253,0.06635402264932289,0.030953613734644066,0.034947548972906556,0.02911653377728006,-0.010055440629585605,0.019645939505213674,0.01812324250819723,0.00639405540460983,0.03901917828788198,-0.0026977140342379995,0.04062189025723229,0.014265537342909532,0.006716884001861848,0.017002293330569133,-0.012508579066564189,0.03982778027140079,-0.020388798552418094,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / Min($low, 10)",-0.06072203355937038,-0.022481409050802245,-0.06072203355937038,2016Q1,1216,,-0.06072203355937038,-0.04018690933805164,-0.048225301054752805,-0.03566192374644884,-0.010741916592567104,-0.03183720328422989,-0.03767281493247711,0.005130192355008937,-0.015317759813926649,-0.01666243441495873,-0.006796033970175819,-0.00829408068478947,-0.017126863274830952,-0.013499157784417317,-0.04137733500507043,-0.00895658434373589,-0.0034733579824955734,-0.025963332278004517,-0.03913133344911996,0.013774132463702647,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high / Ref($close,1), 20)",-0.013670053004793953,0.02534911488755449,-0.013670053004793953,2020Q2,1216,,0.019219371251759553,0.05147109291728592,0.07703395379682268,0.055326535524758,0.04123576176376852,0.01708808666120215,0.03215587921840693,0.0015793778241097885,0.009908082687327761,0.006972614289610828,0.031259873870106133,0.00792424242903758,0.0006472658863564854,0.05127971902737771,0.03805065265759937,0.001952142545085462,0.017990968307907487,-0.013670053004793953,0.048218168024288695,0.000912568620965049,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean($volume * $close, 5) / (Mean($volume, 5) * $close + 1e-12)",-0.0018919513783887299,0.03694815251784013,-0.0018919513783887299,2018Q4,1216,,0.012857689653095371,0.08480540437499774,0.09577703458309385,0.05833444175920888,0.0654197442240457,0.010098785693285149,0.06083583484627646,0.01922259331241248,0.038562913404252656,0.018363190190754615,0.048808103997572946,-0.0018919513783887299,0.007842701076475939,0.04783594865785677,0.008215604974093663,0.05581106835679183,-0.0010888336475215774,0.0451787958837445,0.030687570082141114,0.026130039489933306,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.009983898074340003,0.031272931666527025,0.009983898074340003,2018Q4,1216,,0.04052232594998453,0.07066486207604873,0.04940069442350662,0.03623497443532073,0.05157428039167627,0.03838981266870416,0.037771440479927074,0.02038501212563412,0.037895123937048594,0.04567080281612666,0.015587056326945917,0.009983898074340003,0.01606123243042248,0.03320191054032544,0.015916495303289712,0.023241940056554798,0.012074061379541106,0.027995097482919222,0.02621133090303587,0.016131650764285896,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean((If(Lt($open, $close), $open, $close) - $low) / ($high - $low + 1e-12), 5)",-0.050329970778145196,-0.01245787606443187,-0.050329970778145196,2016Q1,1216,,-0.050329970778145196,-0.00886567542879079,0.02359792381324755,0.0032653799903842695,0.004514692089821317,0.004950440434167449,-0.03185491983531399,-0.03522767690738664,-0.02958996602265892,-0.025625226165417816,-0.025303940121969765,-0.0187141737055277,-0.013897216587103255,-0.0056451373862516615,-0.007212709632587834,0.00718030317534628,-0.03845880158797846,0.005102087092486644,0.009824183217080692,-0.02140458175856185,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close/Ref($close,1)-1)/($volume+1e-12),5)",-0.022748046182105252,0.0070540472761479265,-0.022748046182105252,2016Q4,1216,,0.028642792824761596,0.017088741419036435,0.014728445798691375,-0.022748046182105252,0.0006356803648217591,0.009213992782521552,0.00629631185957267,0.016963812701918404,0.016463109231897626,0.005296202618388104,-0.01663244118952475,0.0032186886699305836,0.024001464637757527,-0.010769235652680635,0.0023935092219948264,-0.012111745859772758,0.01687644072577311,0.03074457570566141,0.011253542542087092,0.0023151991163784945,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max(Delta($close, 1) / Ref($close, 1), 20)",-0.01700824295499693,0.019949818072738802,-0.01700824295499693,2020Q2,1216,,0.01694257570579823,0.03005845325115807,0.07035139121812399,0.05758291789029521,0.032208546764329465,0.012322476478774786,0.029031727316478576,-0.0072437383945204775,0.014985569045160067,-0.0057983144637903,0.02688672052261967,0.0022969734620049646,-0.001308200218582233,0.04366988682816386,0.026360890257600106,0.0010477135828990674,0.01718869829597703,-0.01700824295499693,0.04613399544199831,-0.006526894050404122,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew(Log($close / Ref($close, 1)), 20)",-0.024429316958955817,0.004335928326585278,-0.024429316958955817,2018Q4,1216,,0.010436957974594398,0.01701120097504635,0.0407419304156946,0.009741418936578134,0.020129060976451847,0.00039205069803237546,0.025243737820784633,-0.003643596729527292,0.0240442662181483,0.0024736073817329756,-0.002287450790560452,-0.024429316958955817,-0.004794367387783796,0.012343300193246738,-0.02039317249863239,-0.010275355262338963,-0.008699481943191676,-0.003580564373770431,0.00817216035393782,-0.008532618028546582,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - ($close / Ref($close, 5) - 1) / (Std($close / Ref($close, 1), 5) + 1e-12)",-0.009382773614648596,0.039224570008008476,-0.009382773614648596,2018Q4,1216,,0.022973823022369815,0.0765617126925344,0.0892537859280692,0.05385226004251004,0.06410919380833796,0.03817652393140539,0.06069135587235066,0.025734144687632923,0.05076544241748223,0.019731761826272495,0.037669402874898984,-0.009382773614648596,0.04367533203118391,0.05949113472755408,0.009142679630939954,0.0360275688799816,0.008971116587868712,0.037286364209524435,0.059585616160745855,-0.007042203514690345,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / Max($high, 5)) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.005217384108113196,0.026036393398169936,0.005217384108113196,2018Q3,1216,,0.0456544627394437,0.06307247115144532,0.044731060613156216,0.03409141159157019,0.046190739232467935,0.036420104099404514,0.02483849183529993,0.012363520234949292,0.025745657132090375,0.03645003810609464,0.005217384108113196,0.013471796572252257,0.008919461992069637,0.02294781848650267,0.01529047415463691,0.01641070359202388,0.018400981658701493,0.018266174344877283,0.023637800156141954,0.008651217247163721,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low,5) / $close / (1 + Mean($volume,5) / (Mean($volume,20) + 1e-12))",-0.004836095649448451,0.02836352750055833,-0.004836095649448451,2020Q4,1216,,0.06046686770977815,0.045620225113102396,0.06410930014343219,0.03921250949624569,0.04650290713693999,0.045074360370265215,0.034251570379926,0.00655613236251342,0.01932226484164648,0.009299129043274458,0.0018830501262322103,0.006776391268618698,0.02434692746792275,0.04176377147559304,0.018737220523859965,0.021389770217010735,0.0062611929569689004,0.046365209814877066,0.032305531831512524,-0.004836095649448451,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (1 + Corr($close, $volume, 5))",-0.030379079223492703,-0.011973206262205322,-0.030379079223492703,2017Q4,1216,,0.012745772242312646,-0.029494564134894586,-0.026367800358952163,-0.010505527107165522,-0.02486357081676587,-0.018699385371174385,-0.023629163229804222,-0.030379079223492703,-0.02169222909418376,-0.006189273881903347,-0.006120968728513732,0.03376708889525493,-0.018545068964971517,-0.026262457592735818,-0.010587905721687616,-0.012491492457967874,-0.010744744777606919,-0.02210349609220331,0.009372728445507976,0.003109421020626473,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum(Greater($close, Ref($close,1)) * $volume, 5) / (Sum($volume, 5) + 1e-12) - 0.5",-0.02820343928484049,0.005969489289517336,-0.02820343928484049,2016Q4,1216,,0.0015702672214068908,0.011457853954242982,-0.006775279725567336,-0.02820343928484049,-0.0030070975284112295,0.010269032808981683,0.0018020623084952117,0.028341568920744766,0.01004256297935691,0.0178626269543153,-0.019183436352041196,-0.008579242977656224,0.018119918522388506,0.007367417922539991,0.00925421019316074,0.0012957614776332486,0.013450053589130652,0.045450162292490826,0.00039886864612342666,0.01299084783422109,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Std(Delta($volume, 1), 5) / (Mean($volume, 5) + 1e-12))",-0.0034834046793439013,0.019509997085947594,-0.0034834046793439013,2020Q1,1216,,0.035669467138146393,0.026583336874054054,0.02858506359627861,0.026566655698353498,0.035864752206842675,0.022848449632015988,0.027154262121599736,0.016779714534789485,0.016287584831166095,0.03840048371968667,0.005428152249288715,0.018738495259201574,0.003642210647230498,0.021528908295243187,0.002487646475920085,0.016140192233781457,-0.0034834046793439013,0.02115298163919451,0.01644804077103119,0.013765432405011584,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Slope($volume, 5) / (Mean($volume, 5) + 1e-12))",0.006731046175504918,0.029993226422534564,0.006731046175504918,2019Q1,1216,,0.04053182505117306,0.08299401638912536,0.059263303161308935,0.02896703914515158,0.048624682311112076,0.01796548296848113,0.009254160304884376,0.009916676885892017,0.03143194177740863,0.039333778319141394,0.028359061984001135,0.015350299456267176,0.006731046175504918,0.02759891960492209,0.0074679141448836745,0.050720936404722874,0.015264926026548234,0.02842009995070284,0.029542721194019003,0.021644186813680424,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close / (1 + Mean(If(Lt($close, Ref($close, 1)), $volume, 0), 5) / (Mean($volume, 5) + 1e-12))",-0.05673800076729536,-0.030516308315797974,-0.05673800076729536,2017Q3,1216,,-0.030876918497097342,-0.05587227740727692,-0.04987255936685422,-0.023480368354789602,-0.04286728671377,-0.027240151948842214,-0.05673800076729536,-0.030762082398839652,-0.0390355301916587,-0.022875125520754925,-0.0197123501293329,0.018553251793053574,-0.04601446350636517,-0.04042368900427675,-0.007366641466176874,-0.022056035114917483,-0.01623750073058115,-0.0523401070886328,-0.04191836378592865,-0.0007065745959530959,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Max($high, 5) - $close) / (Max($high, 5) - Min($low, 5) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.009517232582075276,0.04078952949163831,-0.009517232582075276,2020Q1,1216,,0.01876060125459927,0.06624846093317589,0.08451251044391352,0.05233991498911959,0.06796698647004916,0.025449863143761756,0.07126681191053263,0.029393760397727585,0.05760321268316331,0.04206676596166432,0.06420710539994244,0.0075958040177838805,0.02717775937787122,0.053125035395354334,0.013223869673746395,0.0474896698947155,-0.009517232582075276,0.03399410751526956,0.03558668737463333,0.01999348347719736,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum($close*$volume,5)/(Sum($volume,5)+1e-12)-$close)/(Max($high,5)-Min($low,5)+1e-12)",-0.008796442054868452,0.0298839856505269,-0.008796442054868452,2018Q4,1216,,-0.0038617505576028425,0.06704613537173101,0.0784072836626671,0.043575696626118626,0.05444402282352042,0.0013288671722840673,0.0541548450712978,0.012445630443898213,0.021309090987839965,0.017234235600477096,0.0600497513725792,-0.008796442054868452,0.008818928145649546,0.03558964387482783,0.012942940702824353,0.04794016187905971,-0.005192523162538507,0.038220294276552505,0.025814017352479502,0.027738858152278636,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(($low + $high - 2 * $close) / ($high - $low + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.0036359105253940403,0.041204949458263765,0.0036359105253940403,2020Q4,1216,,0.027863092596221897,0.06596726454238291,0.04331704162518837,0.03946240895862552,0.05081475510423031,0.029368820947647013,0.0719840740101938,0.04856884801665367,0.08277999055873975,0.042600052833261425,0.05085188185922623,0.013819374486170008,0.05400439359260298,0.06572977041650356,0.009157572253835202,0.026365475630782023,0.02756585293352515,0.031310366997668045,0.0376312957855539,0.0036359105253940403,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"$close / Max($high, 252) - 1",-0.04483545719939858,0.009450008117242474,-0.04483545719939858,2016Q1,1216,,-0.04483545719939858,0.01713837065052568,-0.004259805723283611,-0.00674824214448259,0.023835520381590793,0.040747602577851906,-0.011284164761377715,0.04257908309250584,-0.014264192327288287,0.04169088621663721,0.01667099488652559,-0.0005608390056174742,-0.03790855029185967,0.031123906462031982,0.007916184458382018,0.009454190712979533,0.00912037727908785,0.03140094325880756,-0.0049703990100179105,0.04464501285168315,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Max($high, 20) / $close / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.0033117321590252786,0.024933692903135418,0.0033117321590252786,2020Q1,1216,,0.04547574067900676,0.054841850001810216,0.03707967568752074,0.020612955828206277,0.04633794746664906,0.015001208275182613,0.039379420342184994,0.022439768057099848,0.03776316507253811,0.04649015744898954,0.007225757974577515,0.00667705532996446,0.019955896959213595,0.009720534050578104,0.00988821413869312,0.017222369620931367,0.0033117321590252786,0.034578723248501524,0.01036679228954947,0.01569135597740793,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - ((Max($high, 5) - Min($low, 5)) / ($close * (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))))",-0.023843764933474676,0.020357305201120054,-0.023843764933474676,2017Q4,1216,,0.03610455649759478,0.039982239130556534,0.07646954622411535,0.07079035874080679,0.02910679302946735,0.025439377201488835,0.018496896002112035,-0.023843764933474676,0.0028226146187031497,-0.0024551787990727265,0.009328890939382026,0.033205186412013886,-0.014117991298880483,0.04135264332438525,0.022675396661545184,0.005651515820835932,0.025115940545560635,-0.01733111769951869,0.036728778525867874,-0.01584897629632112,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"($volume / (Mean($volume, 20) + 1e-12)) * (Ref($close, 1) - $close) / $close",-0.016211737354326156,0.03742813333267975,-0.016211737354326156,2018Q4,1216,,0.01654065275582905,0.09277150214723796,0.0821156038476704,0.061948099307629026,0.06062904943838417,-0.010109232904594336,0.06254543681545564,0.031856403236550555,0.023486001004289516,0.025057554553502583,0.05513460222925421,-0.016211737354326156,0.005237529328980051,0.07179576952247174,0.017807111771266926,0.04717518836821257,0.021402643111553703,0.04343477948181783,0.026926413180654318,0.02215706953015332,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Max($high, 252) - $close) / (Max($high, 252) - Min($low, 252) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.042406316399081614,0.006362277703617012,-0.042406316399081614,2017Q4,1216,,0.06985492734059225,0.03430372953809416,0.036453398649874874,0.03217138835608084,-0.00694648268013449,-0.02421883469806382,0.026750752848277107,-0.042406316399081614,0.017227466952710692,-0.01904053723967165,0.015554007467219804,0.02018062933160302,0.034280746663727504,-0.018782645401114333,0.001465832310342842,-0.0073008146765982575,0.002728757702489493,-0.023991432232553934,0.009940928574738795,-0.03556203457538045,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - ($open / Ref($close, 1) - 1) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.04093114204178221,-0.010439437188340514,-0.04093114204178221,2018Q4,1216,,-0.010489099747704435,-0.0008572359907744967,0.01106211832083423,-0.012829188268878215,-0.008542394474981545,-0.02731312913179179,0.004571486254540219,-0.0010611112421184574,-0.003871662599866142,-0.03349287129453938,0.0054280938786819355,-0.04093114204178221,-0.027920077924560135,-0.006616250297921908,-0.025194700729842704,0.01690332096223123,-0.01020155329721513,0.007415038201746368,-0.030243954666043748,-0.01607681534627566,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Max($high, 252) / $close) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.030366801867310767,0.0023417903415738008,-0.030366801867310767,2020Q4,1216,,0.05541236618334843,0.004169752226073123,0.022404047910445125,0.016756321762528184,0.006330096124612408,-0.018943966830026672,0.022366418905726566,-0.02679360632879967,0.023674947610990704,-0.013635659327197342,-0.011547581297109054,0.0014122475020727186,0.039438888230904794,-0.02763729694164842,-0.0054422444272201565,-0.0015855836943651411,-0.0039727920778394096,-0.013075825135475819,0.006995494084069161,-0.030366801867310767,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - $volume / (Mean($volume, 20) + 1e-12)",0.0060542423726537105,0.03385073106732097,0.0060542423726537105,2017Q4,1216,,0.06325817892762063,0.07641217609032061,0.06949017035551694,0.03930846176730426,0.06311088056634684,0.03624726462559251,0.02434539656581,0.0060542423726537105,0.025575119568634837,0.022124458034010815,0.008570389332082153,0.023887613269516307,0.019377700619150753,0.027219917403909125,0.014035938984177926,0.04192205417442132,0.013027466159545488,0.06032919183354875,0.03144732432074858,0.01178911881675125,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Kurt(Delta($close, 1) / Ref($close, 1), 20)",-0.024147454356028757,0.003911523043678199,-0.024147454356028757,2019Q2,1216,,0.018778679044190835,-0.014021401962208059,0.012242864937669008,0.019506227357497925,0.009868789016987865,0.021241834304686798,-0.002687773016850318,0.020862480162256527,-0.004731843894217628,-0.0011895098907647214,0.024932963132582194,-0.023177252674478125,0.001807009258378868,-0.024147454356028757,-0.010310962012699647,0.012177109348029945,0.0030314545661488204,0.009491536487642208,0.0009721543558084514,0.004016958429042933,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(0 - Resi($close, 10) / $close) / (1 + Std($volume, 10) / (Mean($volume, 10) + 1e-12))",-0.039560341122170266,0.018388836066347565,-0.039560341122170266,2016Q1,1216,,-0.039560341122170266,0.06030689197040177,0.06127874833736595,0.02465082226574006,0.03958225109276972,-0.02052725293259395,0.027088434056900694,0.018577280642555562,0.03080954995301922,0.0066925970966044196,0.03269135943787687,-0.012812444124897108,-0.006804605112431897,0.046004887067560146,-0.006260845701598405,0.04881229862389558,-0.017083028133611334,0.035066831376853715,0.005100718715419603,0.03004063095074313,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum(($close - $open) / ($high - $low + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.07536108427819117,-0.038765188999090094,-0.07536108427819117,2016Q3,1216,,-0.015644891400668125,-0.07517790789732556,-0.07536108427819117,-0.04630342212891318,-0.05867393942647558,-0.04814464373170568,-0.06530468086470985,-0.03223896483812796,-0.05695437608109158,-0.029869078047205285,-0.04243434600768278,0.0025160025154424043,-0.0455841005153972,-0.05911823514096368,-0.011016149014657924,-0.03355219680806488,0.004989884172222908,-0.04107806040360931,-0.049459939895095645,0.009842653090651026,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(($open + $close - $low - $high) / ($high - $low + 1e-12), 5) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.04510804453363559,-0.008333555903692712,-0.04510804453363559,2018Q1,1216,,-0.022616232036297305,0.001648620842538661,0.0284605465017598,0.007460570023303119,-0.0007147985809401638,0.01820266412124519,-0.018151945931729332,-0.03197211310803357,-0.04510804453363559,-0.022284979473493578,-0.0112088141364032,-0.018915611441353616,-0.01213547072560428,-0.016634021292730568,-0.0022636735777373496,0.003360291418791557,-0.04314503303137882,0.012723871842162341,0.013864272557254169,-0.013607060956810557,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / $close) / (Mean(Min($low, 5) / $close, 20) + 1e-12) / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",0.005112298865094638,0.026879089004806792,0.005112298865094638,2018Q4,1216,,0.0328421301325428,0.06289246935713434,0.03984052536604995,0.030480062476000064,0.048236404860718424,0.03589635255441419,0.03374174581310938,0.02002211119197406,0.03365723307008056,0.04323634716717117,0.00959951681485582,0.005112298865094638,0.01305943585688608,0.022430575207088282,0.009268895450723588,0.02446698796808465,0.008615624093575244,0.03372018557245699,0.015977354376840402,0.015430447811460189,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($close / Ref($close, 1), 20)",-0.01700905710102286,0.01995101540316928,-0.01700905710102286,2020Q2,1216,,0.016945177366389546,0.030058372855415343,0.07035218296882471,0.057582549506256554,0.032207478194395484,0.012325642048020965,0.029029257302282417,-0.007240167360328718,0.014988312980856351,-0.005799767797948746,0.026887147655307336,0.0022959446829230973,-0.0013081045189226527,0.04367874226161512,0.026361577772603038,0.0010454440435572851,0.01718902019120915,-0.01700905710102286,0.04614022368725113,-0.006522875658197668,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs(Delta($close, 1) / Ref($close, 1)) / ($close * $volume + 1e-12), 5)",-0.026250422270121986,0.00311231877004051,-0.026250422270121986,2020Q2,1216,,0.04900633353659418,0.00909542435944043,0.0351500549305595,-0.000587585045010242,0.00835770175804887,0.0009934123765912403,0.012614990580707107,-0.01616847426518132,0.012898828524309194,-0.017779934255838077,0.0019071941981211168,0.01840129026000869,0.013325009002978123,-0.024715471026260327,-0.008171378284394383,-0.017100395060083342,0.003722595619699402,-0.026250422270121986,0.018727796663377594,-0.014098963591813937,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max(($high - $low) / $close, 20)",-0.019458911282387116,0.026646314208302317,-0.019458911282387116,2020Q2,1216,,-0.0009985655260030572,0.048046833514584844,0.07187599993549168,0.0638427973340147,0.02891166679693296,0.03086334305112334,0.024134063759842835,0.0006538068364173339,0.01372277166632845,-0.0011856726543806684,0.051627010080676626,0.02746587451495032,0.005617224682691314,0.04665032371938058,0.04104262946372019,0.016576869884652127,0.01910735883039315,-0.019458911282387116,0.045572603677230726,0.0081294427102057,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Resi($close, 20) / $close / (1 + Std($volume, 5) / (Mean($volume, 5) + 1e-12))",-0.07655856328100027,-0.030883812354360617,-0.07655856328100027,2016Q3,1216,,0.01269730767128236,-0.06040205580471754,-0.07655856328100027,-0.060162736542459454,-0.0517862441876625,-0.038012917640460483,-0.04627041948035477,-0.016712671328440863,-0.04500922842087664,-0.030500445444608233,-0.04194248811818937,0.004709475251854865,-0.0040240135325904725,-0.0398607510215553,-0.0011490896214259034,-0.047233381230756856,-0.0014174568532293683,-0.046130034599031214,-0.016244828172396777,-0.007223935597203365,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew(Delta($close, 1) / Ref($close, 1), 20)",-0.02444532317375101,0.004972636427494267,-0.02444532317375101,2018Q4,1216,,0.011086179998093248,0.01701090559949596,0.04220521358716861,0.011220114620394878,0.020722338026788908,0.0016245693140702886,0.02536412140677912,-0.0035189021499204835,0.023442714246518996,0.0022776737670929083,-0.0005697149412499875,-0.02444532317375101,-0.004566454808082111,0.014234162691559296,-0.01939221334888938,-0.010281867463132375,-0.007302093528801597,-0.0037727454562380535,0.009711963538524928,-0.008447820411233441,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Corr(Delta($close, 1) / Ref($close, 1), Log($volume), 20)",-0.052489134802289,-0.017705682088675928,-0.052489134802289,2016Q3,1216,,-0.02945885709537202,-0.04341398897674773,-0.052489134802289,-0.008941838821158041,-0.03849399381103692,-0.011252897598644972,-0.028999674268668185,-0.014460656073129987,-0.022037615289447216,-0.029173052171891947,0.010748152900077766,-0.013623509878500245,-0.02029679665579924,-0.043628896033232535,-0.0009960610618814834,0.010801421579441951,0.00987823167998857,-0.010969928514489177,-0.02182590314119197,0.005977647035387981,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - (Delta($close, 5) / Ref($close, 5)) / (Log(Mean($volume * $close, 5) + 1) + 1e-12)",-0.004276460072115739,0.04360275555038016,-0.004276460072115739,2020Q1,1216,,0.040238137072748766,0.0931779604052329,0.1042434586010226,0.0608085115993991,0.07134295169109474,0.03256842587635402,0.06267435022364694,0.023168026294340102,0.06615135594907867,0.03354816250195737,0.03350147514050567,-0.002031070870314721,0.03481455946707077,0.06560420416625493,0.010833501334333764,0.04132553604247221,-0.004276460072115739,0.035795552233493455,0.06133681835276504,-0.00025889336003692514,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Std(Delta(Log($close), 1), 20)",-0.02224716766209381,0.01834568720389463,-0.02224716766209381,2020Q2,1216,,-0.0006948959096243263,0.03542604407537297,0.06376312799372708,0.06744387049522362,0.023774701438973783,0.019074709224397343,0.017347664315325185,-0.011489892960959262,-0.004883388657020207,-0.013179158995457258,0.03244688689993473,0.02666133850457478,-0.015116837843732482,0.04658041095649442,0.03684561964730961,0.009336325378623922,0.013421270687890398,-0.02224716766209381,0.041504338439899986,-0.010509984247903913,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (Mean($volume, 20) / (Mean($volume, 5) + 1e-12))",-0.0062896760243003535,0.02567604812519722,-0.0062896760243003535,2020Q4,1216,,0.060239843173776,0.0398772873718521,0.057578402010686376,0.03505172267035447,0.04390339857691785,0.04346969043596376,0.030090711929276464,0.005231251196914923,0.016426781803083292,0.0073642555990394275,-0.0024084241063795204,0.005981945340323088,0.02483021081071922,0.0360519340894407,0.01713950263181211,0.018900452764022982,0.004952604512060943,0.047592239757020476,0.026705549470211778,-0.0062896760243003535,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
