expression,score,train_rankic,worst_rankic,worst_quarter,usable_days,rejected,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,days_2016Q1,days_2016Q2,days_2016Q3,days_2016Q4,days_2017Q1,days_2017Q2,days_2017Q3,days_2017Q4,days_2018Q1,days_2018Q2,days_2018Q3,days_2018Q4,days_2019Q1,days_2019Q2,days_2019Q3,days_2019Q4,days_2020Q1,days_2020Q2,days_2020Q3,days_2020Q4
"($close - Min($low, 5)) / (Std($close, 5) + 1e-12)",-0.06599249240578545,-0.03171378521997086,-0.06599249240578545,2017Q3,1216,,-0.007627157559388308,-0.02311475527839484,-0.06106395223636828,-0.04648827202264558,-0.035376934985996235,-0.021633519193260196,-0.06599249240578545,-0.028010451871204763,-0.04022549524764055,-0.015942623139882064,-0.06146241132094039,-0.011332893021117507,-0.0183634858038261,-0.04900891195610362,0.003478909341543587,-0.044143604345726874,-0.003667968037961252,-0.03238197121457557,-0.043271384499988796,-0.02166059948354278,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close/Ref($close,1)-1)/($volume+1e-12), 5)",-0.022748046182105252,0.0070540472761479265,-0.022748046182105252,2016Q4,1216,,0.028642792824761596,0.017088741419036435,0.014728445798691375,-0.022748046182105252,0.0006356803648217591,0.009213992782521552,0.00629631185957267,0.016963812701918404,0.016463109231897626,0.005296202618388104,-0.01663244118952475,0.0032186886699305836,0.024001464637757527,-0.010769235652680635,0.0023935092219948264,-0.012111745859772758,0.01687644072577311,0.03074457570566141,0.011253542542087092,0.0023151991163784945,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close/Ref($close,1)-1),5)/(Mean($volume,5)+1e-12)",-0.024093082385572537,0.006854824319227709,-0.024093082385572537,2016Q4,1216,,0.031389252407305716,0.01656028322865854,0.012941433661705689,-0.024093082385572537,-0.0007940832581547917,0.0066117410158168044,0.006597821131096195,0.01713428491999703,0.017911656382979792,0.006801358344246699,-0.017378384179045657,0.0025634808377183326,0.024144905180525165,-0.009133012585426087,0.0025333371729527056,-0.013113704420422551,0.0159292206047099,0.030469302058054062,0.010081682740492029,0.002987870951400957,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / (Max($high, 5) + 1e-12)",-0.018588668607244754,0.025550116408001165,-0.018588668607244754,2017Q4,1216,,0.04727990554543125,0.05402661794279279,0.08226472786998122,0.07238372922564565,0.03647514663738979,0.030325459251508702,0.02406278873234206,-0.018588668607244754,0.007139751149638295,0.00652250896046157,0.011674533622257713,0.0314159590474055,-0.006132903435534372,0.04523356808704862,0.024965684320958317,0.009664996821380029,0.02730314190100452,-0.01051856361503222,0.039595779569871564,-0.010968227866887063,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean((If(Lt($open, $close), $open, $close) - $low) / ($high - $low + 1e-12), 5)",-0.050329970778145196,-0.01245787606443187,-0.050329970778145196,2016Q1,1216,,-0.050329970778145196,-0.00886567542879079,0.02359792381324755,0.0032653799903842695,0.004514692089821317,0.004950440434167449,-0.03185491983531399,-0.03522767690738664,-0.02958996602265892,-0.025625226165417816,-0.025303940121969765,-0.0187141737055277,-0.013897216587103255,-0.0056451373862516615,-0.007212709632587834,0.00718030317534628,-0.03845880158797846,0.005102087092486644,0.009824183217080692,-0.02140458175856185,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew($close/Ref($close,1)-1, 20)",-0.024446281751724544,0.004972426230098741,-0.024446281751724544,2018Q4,1216,,0.011086179998093248,0.01700922594774188,0.04220489626110927,0.011221604304094983,0.020719108303560944,0.001624205558135923,0.025364056924542088,-0.003516207218659802,0.023442214755040776,0.0022776737670929083,-0.0005687044436551481,-0.024446281751724544,-0.004567139255679462,0.014234162691559296,-0.019394006259184873,-0.010283310102272809,-0.00730022043250019,-0.0037729052456006995,0.009711963538524928,-0.008447820411233441,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum($close * $volume, 20) / (Sum($volume, 20) * $close + 1e-12)",-0.003843461094434813,0.032577288693870894,-0.003843461094434813,2018Q4,1216,,0.07270435854784639,0.07373633783881402,0.09068679664286465,0.049042976129213746,0.047167145847474876,0.007777158438930591,0.060719437798880074,-0.002207322235842282,0.022032854174716066,0.011732039797704562,0.022364851850187724,-0.003843461094434813,0.03211547916741959,0.03425886154695469,0.031779627218005896,0.01925860339443942,0.009036418219626788,0.0194495403220911,0.03973403475739509,0.006186127152442626,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high/Ref($close,1)-1, 20)",-0.013670053004793953,0.02534911488755449,-0.013670053004793953,2020Q2,1216,,0.019219371251759553,0.05147109291728592,0.07703395379682268,0.055326535524758,0.04123576176376852,0.01708808666120215,0.03215587921840693,0.0015793778241097885,0.009908082687327761,0.006972614289610828,0.031259873870106133,0.00792424242903758,0.0006472658863564854,0.05127971902737771,0.03805065265759937,0.001952142545085462,0.017990968307907487,-0.013670053004793953,0.048218168024288695,0.000912568620965049,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Mean($close/Ref($close,1)-1, 5) / (Std($close/Ref($close,1)-1, 5) + 1e-12)",-0.00994463704098365,0.03875317249133594,-0.00994463704098365,2018Q4,1216,,0.02212794623030371,0.0749201731539721,0.08975318879014993,0.05322928027635965,0.06419196578389573,0.037243516279154225,0.05970984756794172,0.025293042763262125,0.05031568413488758,0.019040370743386527,0.037178348539935166,-0.00994463704098365,0.043567342176597516,0.057786582567595585,0.008688695881969502,0.036786428440543514,0.00893141495532918,0.036782332532648634,0.059219485090101,-0.006960857212377789,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Max($high, 5) - $close) / (Max($high, 5) - Min($low, 5) + 1e-12)",-0.01338717508089179,0.035500737017493886,-0.01338717508089179,2020Q1,1216,,0.0014049983245393886,0.05742819168505825,0.08062232092689327,0.051760264237986874,0.062872408624856,0.020265057732109848,0.06743088370499901,0.024840377171058622,0.047877030935305896,0.029468009031658783,0.062325885265834005,-0.0022402133381228123,0.020206569306679648,0.04698440737085042,0.010700317784935883,0.046671980734092317,-0.01338717508089179,0.03158325385615923,0.03573195710845727,0.01883690384874003,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 20) / Min($low, 5)",-0.017429773342991627,0.019377267862809366,-0.017429773342991627,2018Q4,1216,,0.07650801648803544,0.03423637795192082,0.04353865284423062,0.03897241252090374,0.014702916978442325,0.007332000819666096,0.030591655204749248,-0.004903915053467919,0.00581911798104852,-0.0014609009142921797,0.019795125580075814,-0.017429773342991627,0.022043295934851957,0.025014374659050043,0.04045130300024408,-0.005581795255796932,0.0074784990999561835,-0.00012012084516148222,0.04207309123376919,0.0014732433433310263,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(If($close < Ref($close,1), $volume, 0), 5) / (Mean($volume, 5) + 1e-12)",-0.010976914423065223,0.03692651532629856,-0.010976914423065223,2018Q4,1216,,0.03757508768352206,0.07148776188967688,0.06745719576319592,0.03899716411121043,0.052092185925227075,0.029677177412088484,0.0623777470046069,0.03181100000801921,0.04422892519249807,0.02463287666920041,0.029054861208400156,-0.010976914423065223,0.04520022527904653,0.0547245332934505,0.012321408451974466,0.026859053612677656,0.020538341763696736,0.05010516218836952,0.04612239320116443,0.0004538754806535846,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Corr($close/Ref($close,1)-1, $volume, 10)",-0.05195096574996301,-0.014278849959112785,-0.05195096574996301,2016Q3,1216,,-0.02022850359857236,-0.03830049205826733,-0.05195096574996301,-0.02167613957087586,-0.04013773154602064,-0.021621160563342845,-0.01881897302949378,-0.014967009057246138,-0.003130384842732864,-0.022918492635606903,-8.71485214527402e-06,0.005380803307396963,-0.00596169945318655,-0.015880648700585108,-0.00965218768493946,-0.000860580902712311,0.006656927937520845,-0.011207317642531951,-0.009530728035885387,0.012051463051137093,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(0 - Resi($close, 20)) / ($close + 1e-12)",-0.009454127997599773,0.030692482603381806,-0.009454127997599773,2016Q1,1216,,-0.009454127997599773,0.06379525711730695,0.07740973936878755,0.0608245334683357,0.05319472360490346,0.037930779118787866,0.04485280573489059,0.016595412176309707,0.043367666105408216,0.028138855108053275,0.04200629222762243,-0.009055403713271891,0.0014744168648866413,0.038815110401959244,0.0022029034687912692,0.047487316287406114,0.0016864469983727986,0.0468263109107741,0.01497731885150502,0.0062697348439782275,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean($open/Ref($close,1)-1, 5) / (Std($open/Ref($close,1)-1, 5) + 1e-12)",-0.022553251279385313,0.006211276427973123,-0.022553251279385313,2020Q1,1216,,-0.006416859430899371,0.0021909006463798402,-0.001410911554570463,-0.0029734996612048345,0.007143743780992975,0.025079142485498522,0.009806048580688315,0.03494407050337514,0.016753454886025733,-0.0017668264198408494,0.006899363758891698,0.003772095566641499,0.01131135922981925,0.00529226495646909,0.023052971605625572,0.005731364908396165,-0.022553251279385313,0.01511958605996062,-0.01576681461114324,0.00846492671159092,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(($close - $open) / ($high - $low + 1e-12), 5)",-0.0758007752598353,-0.0383302564374401,-0.0758007752598353,2016Q3,1216,,-0.017798445023961215,-0.07528725211226586,-0.0758007752598353,-0.047089407183950306,-0.06074006308366886,-0.04829554408458295,-0.06353903471291446,-0.031170209897200065,-0.05484636496853554,-0.028543608157548507,-0.042523182726113454,0.005540421915681041,-0.043211861188316096,-0.05890048521165951,-0.011714858230051733,-0.033664683425122716,0.005265254066704002,-0.04105445005096217,-0.047023114520693785,0.010423989402112262,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Max($high, 20) / $close",-0.007740745050331818,0.015711152519313463,-0.007740745050331818,2020Q4,1216,,0.05841527065234562,0.033454826552394706,0.02578460790429918,-0.0014934672297787107,0.029258520077641764,0.0006448992231281333,0.04469946792321344,0.011426716132977327,0.030208719223541774,0.019127934364623865,0.0037435280596743786,0.0008870847360250308,0.032339133059810614,0.00687440403789728,-0.0016037398937333678,0.014054028478376052,-0.003578364694212159,0.021641530589823117,-0.0027793293520906497,-0.007740745050331818,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Max($high, 5) / ($close + 1e-12)",-0.017583869860446733,0.016373844626325875,-0.017583869860446733,2020Q1,1216,,0.004190524078052578,0.02006206420953069,0.0029260475293284814,-0.008791035388673301,0.03434423346760916,0.00573128907393835,0.042087732588151384,0.03190671012514487,0.04260548822423257,0.026922320211177565,0.03892715397490888,-0.012388555368623103,0.02146059016831712,0.01650846832044526,-0.007139181139873585,0.028657971374777203,-0.017583869860446733,0.035267272023991034,0.0018630885559521495,0.020331089030467122,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum(If(Lt($close-Ref($close,1),0),Ref($close,1)-$close,0),5)-Sum(If(Gt($close-Ref($close,1),0),$close-Ref($close,1),0),5))/(Sum(Abs($close-Ref($close,1)),5)+1e-12)",-0.012823871853558756,0.036550764707304235,-0.012823871853558756,2018Q4,1216,,0.0240837746275928,0.07292654185518631,0.08686706119047612,0.04998562204000679,0.061266351143537436,0.037785482475491156,0.058114311269586494,0.022472445634175057,0.043587579111908296,0.017196104984423997,0.03603341768264905,-0.012823871853558756,0.04326498531218149,0.057233329643021386,0.005176156310493441,0.03255782222412586,0.0035696807969084867,0.035850077596509475,0.05763805594293217,-0.00900475230360265,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum($close * $volume, 5) / Sum($volume, 5) - $close) / (Max($high, 5) - Min($low, 5) + 1e-12)",-0.008796442054868452,0.0298839856505269,-0.008796442054868452,2018Q4,1216,,-0.0038617505576028425,0.06704613537173101,0.0784072836626671,0.043575696626118626,0.05444402282352042,0.0013288671722840673,0.0541548450712978,0.012445630443898213,0.021309090987839965,0.017234235600477096,0.0600497513725792,-0.008796442054868452,0.008818928145649546,0.03558964387482783,0.012942940702824353,0.04794016187905971,-0.005192523162538507,0.038220294276552505,0.025814017352479502,0.027738858152278636,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref(Min($low, 5), 1) / (Min($low, 5) + 1e-12)",-0.023237453842918747,0.016655579013737504,-0.023237453842918747,2018Q4,1216,,-0.014582206149118565,0.027445312186112722,0.0463058627618669,0.01709715531058497,0.014747471658702596,0.02791222004669037,0.05387610401102252,0.011208846196825556,0.013336274364403995,-0.008047163113257545,0.009868949146325823,-0.023237453842918747,0.03126535085203002,0.032849763371913844,-0.0017250101992820443,0.011599417473954661,-0.003849815994997327,0.026524740879206993,0.054004534258076345,-0.0016639036864917116,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Max($high,10) - $close) / (Max($high,10) - Min($low,10) + 1e-12)",-0.007363155088612546,0.03172486708978958,-0.007363155088612546,2018Q4,1216,,0.028798965525473497,0.06801434995973814,0.08332932518482092,0.05023877522970237,0.05085903815763192,0.022284459118943067,0.06085403375661596,0.004422460942930158,0.026000414919531385,0.024575705812638033,0.040027078361671534,-0.007363155088612546,0.02854712948143918,0.03191402050421758,0.02218868470338264,0.03302029567988953,0.0010728074166557321,0.03462856795348749,0.026207112230557092,-0.002881990948539779,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (Mean($volume, 20) / (Mean($volume, 5) + 1e-12))",-0.0062896760243003535,0.02567604812519722,-0.0062896760243003535,2020Q4,1216,,0.060239843173776,0.0398772873718521,0.057578402010686376,0.03505172267035447,0.04390339857691785,0.04346969043596376,0.030090711929276464,0.005231251196914923,0.016426781803083292,0.0073642555990394275,-0.0024084241063795204,0.005981945340323088,0.02483021081071922,0.0360519340894407,0.01713950263181211,0.018900452764022982,0.004952604512060943,0.047592239757020476,0.026705549470211778,-0.0062896760243003535,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / ( $close * (1 + Std($close / Ref($close, 1) - 1, 5)) )",0.004442111352129448,0.04029636003120769,0.004442111352129448,2019Q1,1216,,0.026718986040382392,0.06920640541891294,0.12231860189736626,0.0911668474656209,0.06166350088293691,0.03641170639662349,0.056555290832748656,0.008049929581558151,0.03212830296123041,0.00868948321269074,0.04443187126867394,0.01920093275527732,0.004442111352129448,0.06643532289760991,0.030764540330096245,0.03385942587041251,0.00866468073374147,0.016409407708204905,0.048801235168637,0.008774453835212033,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - (Mean(If(Gt($close - Ref($close, 1), 0), $close - Ref($close, 1), 0), 14) - Mean(If(Lt($close - Ref($close, 1), 0), Ref($close, 1) - $close, 0), 14)) / (Mean(If(Gt($close - Ref($close, 1), 0), $close - Ref($close, 1), 0), 14) + Mean(If(Lt($close - Ref($close, 1), 0), Ref($close, 1) - $close, 0), 14) + 1e-12)",-0.025835920164477156,0.021137361609376213,-0.025835920164477156,2017Q4,1216,,0.05967865027607671,0.05746790944337401,0.06287875757442572,0.029119694625878954,0.03571182966962322,0.004583627997823119,0.03901332918924527,-0.025835920164477156,0.0008309648647897622,-0.002995406766873527,0.0007966680917124924,-0.003334551588376412,0.03664880395879493,0.03699583214394556,0.02515511203797617,0.008503711202013192,0.01224937411337063,0.004341353269760911,0.045673963921659226,-0.011434321955077728,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Ref($close,5) / (Min($low,5) + 1e-12)) - 1",-0.025159149193015828,0.019222048801303668,-0.025159149193015828,2018Q4,1216,,0.029788858339846194,0.03248451606807061,0.029666810621898153,-0.005022355549180211,0.034113455272291156,0.028040576824596982,0.03033526817678073,0.025574209305624308,0.04777732215920667,0.023009737164067796,0.00127512678721443,-0.025159149193015828,0.04179611047407687,0.02652346039631763,-0.014343818959555674,0.014221269126866616,-0.011683772040622974,0.028250663034003243,0.0571786988080359,-0.011188894218958141,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Log($close / Mean($close, 20))",-0.0019340382739993437,0.03369968701830534,-0.0019340382739993437,2018Q4,1216,,0.07340639547062232,0.07307409415705737,0.09175495113331592,0.04879255150236706,0.045869212649917626,0.009365826296149479,0.05835117533353931,4.220382422509963e-05,0.021794270257596837,0.014039029576612313,0.019690879619929925,-0.0019340382739993437,0.03177469440958988,0.03798795216189022,0.03349204687024469,0.016477823156681663,0.014270462597278929,0.021603611567481525,0.049911050840531226,0.006098516771860342,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Mean(Power(If(Lt($close/Ref($close,1)-1, 0), $close/Ref($close,1)-1, 0), 2), 20)",-0.032668808029888106,0.005675573956231586,-0.032668808029888106,2019Q1,1216,,-0.03210496679256976,0.002921894299760253,0.021720574480026174,0.046856090955574074,0.000865901954486876,0.0217023583698868,-0.008501436269850678,-0.009924907666542382,-0.008119634087049906,-0.00745995413192708,0.027065573106758237,0.02896722255630866,-0.032668808029888106,0.02414862372055439,0.030187309894396663,0.006248345716594824,0.0031230782821479626,-0.01729542554623525,0.017595101666069046,-0.009520327765205587,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 10) / ($close + Std($close, 10))",-0.008637319529249766,0.03304045096809199,-0.008637319529249766,2017Q4,1216,,0.043836785469504654,0.06507151646573499,0.10785331655429917,0.07793988035696736,0.040169516682918786,0.03556629614115503,0.05327818853194188,-0.008637319529249766,0.004877998138374408,-0.00258445085443107,0.027687723968657076,0.012741635894529283,-0.0041896746196350846,0.05519999046502657,0.03674850637851694,0.022392236185205576,0.013860397922935615,0.015465375529619232,0.05537996338574454,-0.0046661147250270305,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close/Ref($close,1)-1)/($volume*$close+1e-12), 20)",-0.036126992806106255,-0.005917735191262424,-0.036126992806106255,2019Q2,1216,,0.028180172087121376,-0.006303467203969722,0.019561345897028275,0.0008222239033882575,0.0011988245104411783,-0.013385959331029576,-0.0026476336085868406,-0.022958379023516447,0.004782292731121232,-0.025421064504362916,-0.0048495300354211525,0.011005787696272619,0.0021872842642645094,-0.036126992806106255,-0.015136610068982715,-0.02100561563333107,0.0016350840560892441,-0.03398055386825069,0.011774413444735015,-0.020022436444446824,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Delta(Min($low, 5) / $close, 5)",-0.009346175561743797,0.03195024772153434,-0.009346175561743797,2019Q3,1216,,0.004354907641594696,0.06410922469592302,0.08002410070872672,0.05236078023413017,0.06704563504679979,0.021416994420922868,0.0442842208705581,0.036574247774493904,0.03717663053792973,0.01864735693014137,0.03131160308681497,0.013859230638921936,0.01929732963592088,0.061187306290507414,-0.009346175561743797,0.037535300961299305,-0.003547331395770929,0.02351581569455731,0.03110034356121178,0.004351091028618037,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Quantile($close, 20, 0.1) / $close",-0.020951950514196887,0.0316883689047843,-0.020951950514196887,2018Q4,1216,,0.05020317488007245,0.07388221362692517,0.0947323456382065,0.060393807699985064,0.047544867379342735,0.009618168487002077,0.053399861816496835,0.004020183731208425,0.0047260253487319435,-0.004984135244865754,0.032852888207431416,-0.020951950514196887,0.018705634998703247,0.05328175502763096,0.03665098089525125,0.01883904394859451,0.006872263518728275,0.017068293721577168,0.057511216545147986,0.0076443561737273005,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Min($close / Ref($close, 1) - 1, 20)",-0.04323774291594281,-0.008315668835806303,-0.04323774291594281,2016Q4,1216,,0.018373819195051447,-0.004447801158229972,-0.017615837280913843,-0.04323774291594281,-0.0036452156400719614,-0.024417607161684157,0.008848955843446827,0.0065728946599817005,0.011461492366265386,-0.003077754725506533,-0.029294184448803936,-0.03097196149365936,0.018632250118144705,-0.020460641669464517,-0.03545536185384644,-0.010976521306026192,-0.0073142052049269156,0.01667400850953554,-0.016530879322049094,0.006928727838037557,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / $close) * (Sum(If(Ge($close, Ref($close, 1)), $volume, 0), 5) / (Sum($volume, 5) + 1e-12))",-0.057014938358198645,-0.0303646451239801,-0.057014938358198645,2016Q3,1216,,-0.024569896549570865,-0.050182528031913864,-0.057014938358198645,-0.026959438256932703,-0.044689734212201716,-0.02170989705734552,-0.05511998453737953,-0.027414868951412978,-0.039304337228617515,-0.018782988463560045,-0.022083523843478246,0.019647499979021325,-0.045869062008807096,-0.04421298863759001,-0.009575088842185546,-0.024732034585133397,-0.017514423433443557,-0.05040687828150789,-0.04308537987998109,-0.00036242688793789677,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / ($close + 1e-12) * (1 + Log(Mean($volume, 5) / (Mean($volume, 20) + 1e-12)))",-0.054424231221368996,-0.018647905073259724,-0.054424231221368996,2016Q1,1216,,-0.054424231221368996,-0.026356461414820495,-0.042608049295992455,-0.02313501155849829,-0.03511297294687391,-0.038991784556142085,-0.021377802192048777,-0.00249225866792009,-0.009400393493552482,-0.0033491831300919736,0.01126624241858636,-0.0017445925505304798,-0.022568613546542965,-0.022575198423490025,-0.013846953883902103,-0.013037633390379654,0.0008696032755453898,-0.049386036520203506,-0.014834301723321073,0.00945956307792321,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low,5) / $close / (Mean(Min($low,5) / $close, 20) + 1e-12)",-0.006639291694736335,0.0336137017677894,-0.006639291694736335,2019Q3,1216,,0.029282574556761712,0.05875406181698009,0.07528434998409497,0.062142227272841355,0.0630493869878941,0.035944276972603606,0.051941425327498965,0.0323482052397036,0.03116624283570302,0.029283614033251883,0.027877286229946743,0.01667024157260168,-0.0017653726196024354,0.03562088695586056,-0.006639291694736335,0.055682580885926106,-0.0036318044874442275,0.047033760535145304,0.021139479790542978,0.008319315416082126,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high / Ref($close, 1) - 1, 10)",-0.011539040650659839,0.022226624404741564,-0.011539040650659839,2017Q4,1216,,0.015320218091929808,0.053813979340350065,0.08096064799159035,0.06088596161072893,0.0396710200719126,0.024810755152944643,0.023410291003276643,-0.011539040650659839,-0.011422584490059546,-0.0048913722339710706,0.011669886404171428,0.012733941266041186,-0.011315510067538776,0.04086913809144155,0.04372872286672171,0.005244439876389969,0.014563403669325896,-0.0038120007912974805,0.044450249396477154,0.0050469275471836,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / Max($high, 5)",-0.018588668607244754,0.025550116408001165,-0.018588668607244754,2017Q4,1216,,0.04727990554543125,0.05402661794279279,0.08226472786998122,0.07238372922564565,0.03647514663738979,0.030325459251508702,0.02406278873234206,-0.018588668607244754,0.007139751149638295,0.00652250896046157,0.011674533622257713,0.0314159590474055,-0.006132903435534372,0.04523356808704862,0.024965684320958317,0.009664996821380029,0.02730314190100452,-0.01051856361503222,0.039595779569871564,-0.010968227866887063,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
($open + $close - $high - $low) / ($high - $low + 1e-12),-0.07006381710736778,-0.025679914062387267,-0.07006381710736778,2018Q3,1216,,-0.02189077857091731,-0.0010065429044853334,0.004679411824176434,-0.011328352704883193,-0.013525761650813137,-0.02365484703430588,-0.03865282866427142,-0.030393616039866834,-0.040386027439010284,-0.049485834529812936,-0.07006381710736778,-0.05023897462095961,-0.024262401118588545,-0.0113179068119571,-0.029052631047562304,-0.009566838958449205,-0.04209981185535312,-0.00655536314230907,-0.015160758355466715,-0.029352313120585873,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Log(Mean($volume * $close, 20))",-0.03822462328721913,0.004763045381566174,-0.03822462328721913,2020Q2,1216,,0.03128734852512806,0.018007318058162802,0.04833708178380532,0.030002270572706526,0.0147900190641594,-0.003884783341813927,0.00611713674420305,-0.024216459159678478,0.008343837541720491,-0.017400229994008257,0.0035329506293494007,0.02606977776446996,-0.0013463917251799091,-0.008552723140846345,0.004835900078739313,-0.017079891755870893,0.0024359415460701614,-0.03822462328721913,0.026954926282578985,-0.020952203508338794,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / (Min($low, 20) + 1e-12)",-0.07650849609644053,-0.019377289825604337,-0.07650849609644053,2016Q1,1216,,-0.07650849609644053,-0.03423550944671775,-0.04353865284423062,-0.03897233142541282,-0.014703523254246603,-0.007332000819666096,-0.030591794793640735,0.004903915053467919,-0.00581911798104852,0.0014617595615491104,-0.019795125580075814,0.017430678167351093,-0.022043260464399233,-0.02501513753453688,-0.040451300195508105,0.005582245280336374,-0.0074789586051341415,0.00011957520738525997,-0.04207294982357019,-0.001474133461641676,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum(If(Gt(Ref($low,1) - $open, 0), Ref($low,1) - $open, 0), 5) / (Max($high,5) - Min($low,5) + 1e-12)",-0.01260288561798567,0.006386636320525904,-0.01260288561798567,2019Q2,1216,,0.012623421720841905,0.019355321655982815,-0.008682882294747124,0.008308511388168625,0.011889554233449845,-0.0021440873326588044,0.008908418257023511,0.003705526702065289,0.01676273254819308,0.014360220727726192,0.004696170830212133,0.01617590474119789,0.0066232078839086155,-0.01260288561798567,-0.002303768463066805,-0.008137731740684204,0.031286643106565794,0.00739345284340158,0.011098325431815818,-0.009710495065795374,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (1 - Std($close / Ref($close, 1) - 1, 10) / (Std($close / Ref($close, 1) - 1, 20) + 1e-12))",-0.035922158896112416,-0.0008753065466709466,-0.035922158896112416,2018Q3,1216,,0.00076943694532772,0.017741688970774067,0.024182333723113184,0.0075520397158057384,0.000594916516074392,0.001383950183581518,-0.014619882675232138,-0.02252403657206282,-0.027923300130541142,-0.01289568746178028,-0.035922158896112416,0.002406326571904433,-0.007597794383229522,0.005063095883433329,0.020047749201860494,0.006681061857746385,0.00018582129363602402,0.020438323873775765,-0.0033991620718282502,1.0198399311975134e-05,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / (Min($low, 10) + 1e-12)",-0.06072203355937038,-0.022481409050802245,-0.06072203355937038,2016Q1,1216,,-0.06072203355937038,-0.04018690933805164,-0.048225301054752805,-0.03566192374644884,-0.010741916592567104,-0.03183720328422989,-0.03767281493247711,0.005130192355008937,-0.015317759813926649,-0.01666243441495873,-0.006796033970175819,-0.00829408068478947,-0.017126863274830952,-0.013499157784417317,-0.04137733500507043,-0.00895658434373589,-0.0034733579824955734,-0.025963332278004517,-0.03913133344911996,0.013774132463702647,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
