expression,score,train_rankic,worst_rankic,worst_quarter,usable_days,rejected,rankic_2016Q1,rankic_2016Q2,rankic_2016Q3,rankic_2016Q4,rankic_2017Q1,rankic_2017Q2,rankic_2017Q3,rankic_2017Q4,rankic_2018Q1,rankic_2018Q2,rankic_2018Q3,rankic_2018Q4,rankic_2019Q1,rankic_2019Q2,rankic_2019Q3,rankic_2019Q4,rankic_2020Q1,rankic_2020Q2,rankic_2020Q3,rankic_2020Q4,days_2016Q1,days_2016Q2,days_2016Q3,days_2016Q4,days_2017Q1,days_2017Q2,days_2017Q3,days_2017Q4,days_2018Q1,days_2018Q2,days_2018Q3,days_2018Q4,days_2019Q1,days_2019Q2,days_2019Q3,days_2019Q4,days_2020Q1,days_2020Q2,days_2020Q3,days_2020Q4
"Min($low, 5) / $close - Std($close, 5) / $close",0.0006715853701117241,0.040277255682337025,0.0006715853701117241,2020Q4,1216,,0.05034708302645153,0.07019725159688046,0.1140212698082197,0.08400226916780577,0.06059213774443498,0.03816170855354289,0.04969825091513871,0.00662597134149783,0.032524341076298056,0.02404170921907157,0.04413728793205144,0.02106625988673051,0.0050599618917581335,0.06619863653054005,0.025869891350847777,0.03191221532615482,0.013499948269002532,0.012864275316950167,0.04499736468673232,0.0006715853701117241,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(($high - $close) / ($high - $low + 1e-12), 5)",0.003887964870968655,0.041762284788527726,0.003887964870968655,2020Q4,1216,,0.029062471053383745,0.0686628547245209,0.04585875498933284,0.041462465261028585,0.05291396670245271,0.02910216074802714,0.0720016892337801,0.04741699853113808,0.08586058375323724,0.043588682164566815,0.05227275946956276,0.014081819682949213,0.050591798732293525,0.06959896400534737,0.009887306733219272,0.026308163997722678,0.022878419281688135,0.03182838530595478,0.03643038582683859,0.003887964870968655,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
($high - $close) / ($high - $low + 1e-12),-0.011160758119094184,0.048981088771794655,-0.011160758119094184,2016Q1,1216,,-0.011160758119094184,0.07314510436825529,0.051951831933717586,0.06073772460668251,0.05444322622682442,0.00481802457108047,0.07309415721819976,0.04721403736630804,0.04860116321470976,0.06525512551381349,0.10659175390012779,0.041378693080425695,0.03176188459764048,0.0795736400992739,0.045073763523932116,0.048059263743950746,0.023479765955637215,0.03517382766304757,0.04599124810777304,0.045954659456053745,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum($volume * ($close - Ref($close,1)), 5) / Sum($volume, 5) / $close - ($close - Ref($close,5)) / (5 * $close)",-0.07083679913232102,-0.024553146265852227,-0.07083679913232102,2016Q3,1216,,0.008271821969588946,-0.04726410063730873,-0.07083679913232102,-0.04350790872198202,-0.05696524732046689,-0.036201599710208726,-0.03366298174439203,-0.01889658360880685,-0.04042748773641764,-0.023025557422446587,-0.010042671744958737,0.009730257966467992,-0.022411704694211897,-0.04050387628322124,-0.017253923452635586,-0.01665203765390598,0.014149416611213675,-0.018692316502987354,-0.03109458958514213,0.009739582491591582,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high / Ref($close,1) - 1, 5)",-0.010955064087551739,0.02669943300034178,-0.010955064087551739,2017Q4,1216,,-0.003305946758975164,0.04727227376633542,0.09230749825769373,0.060588589178384764,0.05641684763544369,0.023437508966338505,0.03803365716870751,-0.010955064087551739,0.013495918505062442,-0.007238274817398008,0.012855365519630263,0.01707978974253176,0.0037653864650231544,0.049723112300480134,0.041206743386074725,0.023699192949302665,0.0037621879200207637,0.009526816925742134,0.05395482483589138,-0.00330069364906062,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"-1 * Max($close / Ref($close, 1) - 1, 20)",-0.01700905710102286,0.01995101540316928,-0.01700905710102286,2020Q2,1216,,0.016945177366389546,0.030058372855415343,0.07035218296882471,0.057582549506256554,0.032207478194395484,0.012325642048020965,0.029029257302282417,-0.007240167360328718,0.014988312980856351,-0.005799767797948746,0.026887147655307336,0.0022959446829230973,-0.0013081045189226527,0.04367874226161512,0.026361577772603038,0.0010454440435572851,0.01718902019120915,-0.01700905710102286,0.04614022368725113,-0.006522875658197668,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high / Ref($close, 1) - 1, 10)",-0.011539040650659839,0.022226624404741564,-0.011539040650659839,2017Q4,1216,,0.015320218091929808,0.053813979340350065,0.08096064799159035,0.06088596161072893,0.0396710200719126,0.024810755152944643,0.023410291003276643,-0.011539040650659839,-0.011422584490059546,-0.0048913722339710706,0.011669886404171428,0.012733941266041186,-0.011315510067538776,0.04086913809144155,0.04372872286672171,0.005244439876389969,0.014563403669325896,-0.0038120007912974805,0.044450249396477154,0.0050469275471836,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Log(Mean(Abs($close/Ref($close,1)-1)/($volume+1e-12),20)+1)",-0.021233266890651522,0.0026914603594976414,-0.021233266890651522,2016Q4,1216,,0.01899484743528229,0.009724454343914606,0.007250691397236352,-0.021233266890651522,-0.0021795727395034106,-0.00022478185887068978,-0.001295343628610633,0.011757773191609129,0.011229082235097223,0.002855984603522496,-0.021042781950384334,0.00021020279536907607,0.017686139042696374,-0.016279876276869814,-0.0009300354380683793,-0.015452600047198983,0.018612126950905642,0.027373606360720795,0.00892758795390935,0.001038515847369189,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close/Ref($close,1)-1)/($volume*$close+1e-12), 20)",-0.036126992806106255,-0.005917735191262424,-0.036126992806106255,2019Q2,1216,,0.028180172087121376,-0.006303467203969722,0.019561345897028275,0.0008222239033882575,0.0011988245104411783,-0.013385959331029576,-0.0026476336085868406,-0.022958379023516447,0.004782292731121232,-0.025421064504362916,-0.0048495300354211525,0.011005787696272619,0.0021872842642645094,-0.036126992806106255,-0.015136610068982715,-0.02100561563333107,0.0016350840560892441,-0.03398055386825069,0.011774413444735015,-0.020022436444446824,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum($volume * ($high - $close) / ($high - $low + 1e-12), 5) / (Sum($volume, 5) + 1e-12)",-0.0018458091523410895,0.04068261646585749,-0.0018458091523410895,2020Q4,1216,,0.02500469576844477,0.06643857921797151,0.05414758692660571,0.04343921010125983,0.058918866866179094,0.03402943311477809,0.06974801982925018,0.049154654696649834,0.08406413018186178,0.03928469329312976,0.050198847492755445,0.0066288914615413716,0.05248861440343853,0.07227837290791324,0.011230153507365163,0.021015954944932486,0.014376526948741494,0.03125715061956692,0.029971206121096314,-0.0018458091523410895,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Corr($close - Ref($close,1), $volume, 10)",-0.012258401246886942,0.014841733378166832,-0.012258401246886942,2020Q4,1216,,0.020464230502017778,0.038776980008490294,0.05270952620650503,0.021994487530259864,0.040198636391625124,0.021260150992742425,0.01941191451088441,0.015247716402680352,0.00770565525832414,0.02432973859304443,0.00015613283653078867,-0.0044202711076006635,0.005895102971319808,0.01767125482071048,0.008905055547645013,0.0006861983674911131,-0.006307916641925547,0.01165874243907097,0.010070089315006298,-0.012258401246886942,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew($close/Ref($close,1)-1, 20)",-0.024446281751724544,0.004972426230098741,-0.024446281751724544,2018Q4,1216,,0.011086179998093248,0.01700922594774188,0.04220489626110927,0.011221604304094983,0.020719108303560944,0.001624205558135923,0.025364056924542088,-0.003516207218659802,0.023442214755040776,0.0022776737670929083,-0.0005687044436551481,-0.024446281751724544,-0.004567139255679462,0.014234162691559296,-0.019394006259184873,-0.010283310102272809,-0.00730022043250019,-0.0037729052456006995,0.009711963538524928,-0.008447820411233441,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"((Max($high, 5) - $close) / (Max($high, 5) - Min($low, 5) + 1e-12)) * ($volume / Mean($volume, 20) + 1e-12)",-0.007323917244179338,0.01745434200514787,-0.007323917244179338,2020Q1,1216,,-0.0022220718995728784,0.009456481464116958,0.020907025952087294,0.01666726964718014,0.03070619486464414,0.008433278024909835,0.05008996800750131,0.0146507915762665,0.03475704133353688,0.027618639702794698,0.053331337345703604,-0.006734761140626987,0.00835170622076031,0.04490321897796252,0.0008528771522075792,0.018199442826759477,-0.007323917244179338,-0.0008688048745827179,0.016252303306197823,0.005696364101710294,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) - Min($low, 20)) / $close",-0.07409487725711877,-0.01845164131355743,-0.07409487725711877,2016Q1,1216,,-0.07409487725711877,-0.03312402252852908,-0.0405127383931806,-0.037703758981018756,-0.01325577511316546,-0.006444445712780655,-0.029694214713482915,0.00509538116833439,-0.004813891945837369,0.001959196850824253,-0.018959870822991526,0.01873939255295233,-0.021776763727753924,-0.02350009258461695,-0.04033140354387964,0.006019264215396083,-0.0077584778746478756,0.00016125440205846727,-0.04082505242678165,-0.0013610728139000256,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean($close/$open - $open/Ref($close,1), 5)",-0.08954842726324413,-0.04139135408059441,-0.08954842726324413,2016Q3,1216,,-0.024283210534484533,-0.06583931236955368,-0.08954842726324413,-0.05332470834433787,-0.06850890473591563,-0.06642362921807585,-0.05708363691204514,-0.03826664345939232,-0.06302696728250849,-0.027302516533063783,-0.049674009565738926,-0.00581688309302836,-0.047270517953170825,-0.05930255057631373,-0.01493618954272506,-0.03586868098103125,0.010312021898192724,-0.02426594862087305,-0.0454904085127712,0.004500313012677799,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"$close / Ref(Max($high, 5), 1) - 1",-0.0549758748474301,-0.023260243328984787,-0.0549758748474301,2016Q2,1216,,-0.029049752802429236,-0.0549758748474301,-0.043258548872294605,-0.01856265799365147,-0.0522997916253886,-0.004378762775916796,-0.044071162191338845,-0.02048510368402342,-0.05382524351435357,-0.02571068473686284,-0.029663310636474066,0.01891772049157466,-0.031624621043930594,-0.0184125545325608,0.012988777339299448,-0.027963865286069412,0.004013568390645561,-0.040569342744948556,-0.002528259492110494,-0.004873193640722969,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Resi(Log($close), 20)",-0.008363800737059637,0.03056632606511101,-0.008363800737059637,2018Q4,1216,,-0.005066844979894695,0.06312859746517972,0.07673808124201267,0.06054785057015733,0.053061891330651395,0.03717266070340097,0.045227259318684924,0.017716239757049043,0.04008922084686157,0.027662799808513605,0.04253933244715415,-0.008363800737059637,-0.0007475927136778524,0.03869866778868469,0.0010615443119006292,0.046726054545931206,0.001565969321655043,0.0486894082646074,0.014239751839784048,0.0062412175861721614,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"-1 * Mean($close / Ref($close, 1) - 1, 5)",-0.0020470534852753135,0.043742588843089555,-0.0020470534852753135,2020Q1,1216,,0.039574076731245446,0.09081091378919842,0.10595170413959636,0.059916180229929374,0.07226425811839597,0.03175258406225139,0.06234210308309112,0.02304020451318917,0.06491964523499388,0.0329596948859253,0.03289087286367025,0.0007540568497676413,0.0345059351049605,0.06488663966462929,0.012698126746526905,0.043364028823438365,-0.0020470534852753135,0.034380487357595475,0.06251374630371247,-0.00037029163324297127,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean((If($open < $close, $open, $close) - $low) / ($high - $low + 1e-12), 5)",-0.050329970778145196,-0.01245787606443187,-0.050329970778145196,2016Q1,1216,,-0.050329970778145196,-0.00886567542879079,0.02359792381324755,0.0032653799903842695,0.004514692089821317,0.004950440434167449,-0.03185491983531399,-0.03522767690738664,-0.02958996602265892,-0.025625226165417816,-0.025303940121969765,-0.0187141737055277,-0.013897216587103255,-0.0056451373862516615,-0.007212709632587834,0.00718030317534628,-0.03845880158797846,0.005102087092486644,0.009824183217080692,-0.02140458175856185,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"((Max($high, 20) - $close) / (Max($high, 20) - Min($low, 20) + 1e-12))",-0.014627272526141892,0.025978988437358432,-0.014627272526141892,2018Q4,1216,,0.05575370550888916,0.0655270085503805,0.07889222993045418,0.04496259470253277,0.04308819796618135,0.007209856613017623,0.05690755780967932,0.0038125685618524306,0.015480327951360548,0.002644556622457767,0.02127112888236862,-0.014627272526141892,0.027545506793733722,0.031482453658908255,0.021801416306038195,0.015959399645794445,-0.003873376340549917,0.014005329316436893,0.025639254995469613,-0.0012473306802343706,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum($volume * (2 * $close - $high - $low) / ($high - $low + 1e-12), 5) / Sum($volume, 5)",-0.07872979144141676,-0.03996069225041019,-0.07872979144141676,2018Q1,1216,,-0.02473755731423852,-0.06600453887594171,-0.05372313455407539,-0.04412439992212246,-0.05903363470785671,-0.03419851836079022,-0.06987320289076301,-0.04933437589591405,-0.07872979144141676,-0.0377299727545665,-0.0483383570340238,-0.0037707729703109778,-0.05260430276650378,-0.07024688416970734,-0.01106266651446714,-0.0206355356654113,-0.014742287651608434,-0.03033123257907832,-0.029925885674243258,0.0018658040201746595,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Resi($close, 5) / (Std($close, 5) + 1e-12)",-0.04027115436981209,0.01388863963155467,-0.04027115436981209,2017Q2,1216,,-0.025110669780199615,0.04825351362576212,0.04563548874495506,0.0235655570802185,0.019713968043402932,-0.04027115436981209,0.022199805246265386,0.029721059859100986,-0.007767733309449156,0.016644981876199765,0.03885500294060945,-0.012119984291136294,-0.017070480172945473,0.03558736614557843,0.023000407271065917,0.031045608216009317,-0.0016879152402877323,0.03488016656560092,-0.010002714351281783,0.016986248648637448,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * Log(1 + $volume / Mean($volume, 20))",-0.07195664168859313,-0.030454918105313523,-0.07195664168859313,2016Q2,1216,,-0.061646594876139445,-0.07195664168859313,-0.0632465908914074,-0.03331001053391874,-0.060055401740173944,-0.033320026649183467,-0.019333041988866668,-0.004162214389044153,-0.021375357087660835,-0.019901760474212053,-0.004988325199125595,-0.021147567759305853,-0.01784802688187482,-0.02014655286169964,-0.01152836502159304,-0.039010003332280455,-0.011755030167762578,-0.06013711879552183,-0.023650214168655943,-0.012144063841234388,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"If(Gt(Mean($volume, 5), Mean($volume, 20)), Min($low, 5) / $close, Min($low, 5) / $close * 0.5)",-0.023537499484220455,0.012010362543326589,-0.023537499484220455,2016Q1,1216,,-0.023537499484220455,0.019970353001031324,0.054497987542845835,0.049738420514642306,0.014041736333053606,-0.012738644715620192,0.01905840484699719,0.010832763016025902,0.013184866245085396,0.0006839513528563747,0.04290011915837887,-0.00833436834886406,-0.013953799919318468,0.012047175148389707,0.006299133996383495,0.011436661745595402,0.02345332126682088,-0.021947154198884496,0.022387176356856317,0.012448196877281197,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Std($close / Ref($close, 1) - 1, 20)",-0.02234872569142601,0.018777918992917208,-0.02234872569142601,2020Q2,1216,,0.0011503007772198858,0.036142943768093926,0.06486307402167234,0.0676203403621236,0.024102078467737723,0.018889320001752107,0.018135624987483917,-0.011366123442893727,-0.003665048182834026,-0.012773215376094948,0.03225692388759925,0.026446024128830202,-0.014587968268955394,0.04754296770194556,0.036607130881244954,0.009157502939812477,0.014114927004538022,-0.02234872569142601,0.04244888716980566,-0.010589024667889923,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum($volume * $close, 10) / (Sum($volume, 10) + 1e-12) - $close) / ($close + 1e-12)",0.0005155685590757265,0.03998482138677093,0.0005155685590757265,2018Q4,1216,,0.05582935349864365,0.08364431861317938,0.09787936202908801,0.06335732032095714,0.06239405244414502,0.02937330305565743,0.06567521722592566,0.00674219759689628,0.04138967452345937,0.025868866894805036,0.03870451415029938,0.0005155685590757265,0.024699092096356488,0.04484652765723687,0.02005684246104681,0.04148713967668372,0.0026963269201168427,0.04162178543476191,0.03846415101920116,0.0074468877937547235,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (($open - $close) / ($open + 1e-12))",-0.004047282854165352,0.0426141677363657,-0.004047282854165352,2016Q1,1216,,-0.004047282854165352,0.09485664808923201,0.085063274330926,0.07675651975938082,0.062423965991736566,-0.0023051485372392396,0.06448274985839146,0.038565842839131316,0.03508969508421307,0.03895981775883228,0.058600230285940184,-0.001790106062909596,0.01723584017490015,0.08215188673262525,0.03156421893081352,0.04358633175322988,0.007754224338595886,0.04083650203962569,0.04310003447672617,0.030656279796441747,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Min($low, 5) / $close * (Mean($volume, 20) / (Mean($volume, 5) + 1e-12))",-0.0062896760243003535,0.02567604812519722,-0.0062896760243003535,2020Q4,1216,,0.060239843173776,0.0398772873718521,0.057578402010686376,0.03505172267035447,0.04390339857691785,0.04346969043596376,0.030090711929276464,0.005231251196914923,0.016426781803083292,0.0073642555990394275,-0.0024084241063795204,0.005981945340323088,0.02483021081071922,0.0360519340894407,0.01713950263181211,0.018900452764022982,0.004952604512060943,0.047592239757020476,0.026705549470211778,-0.0062896760243003535,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Sum(If(Lt($close, $open), $volume, 0), 20) / (Sum($volume, 20) + 1e-12)",-0.003970270551063491,0.023905132222783974,-0.003970270551063491,2019Q4,1216,,0.038850027098348124,0.04271624382026572,0.03397145390779007,0.007425988623297564,0.029528410146116586,0.009292631648385367,0.024160155087570336,0.024573218644603708,0.03466639998092777,0.03090281134546027,0.01029373562194636,0.025220516443144304,0.04792326049397374,0.043991174168680154,0.029684183511802915,-0.003970270551063491,0.0027289054368883747,0.014762778634952442,0.02982671971552077,0.0005321269178031189,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Mean($open / Ref($close, 1) - 1, 10)",-0.02822858900927672,-0.007296677516509966,-0.02822858900927672,2017Q2,1216,,0.00595713954681255,-0.011759276796596952,-0.011104229448381053,-0.009470091365852818,-0.0006318482878539205,-0.02822858900927672,-0.0054634011343087955,-0.01670089318687251,-0.026260578082797272,-0.0023751464218644794,-0.025974035526270086,-0.020308904301577044,-0.0165113316050333,-0.02076835211633652,0.01835179642484873,0.0041919985286859906,0.020131647101806222,-0.012964945542474446,-0.0006318697022273683,0.014259737482973852,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Mean(If(Gt($close, Ref($close, 1)), $close - Ref($close, 1), 0), 14) / (Mean(Abs($close - Ref($close, 1)), 14) + 1e-12)",-0.02700957067847797,0.01923819235535128,-0.02700957067847797,2017Q4,1216,,0.05317425035466424,0.04995020465867376,0.05812766076571443,0.023659837634137655,0.031883831304176914,0.0042662948752007455,0.035795657950724674,-0.02700957067847797,-0.00037653426018640577,-0.0041226898998889625,-0.0007841143937110998,-0.002054186638031779,0.03538816750043528,0.035418987030150915,0.024940513471472525,0.00953316279170237,0.011883641478606523,0.00430880478139685,0.045237538050943785,-0.011035778806413939,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($close / Ref($close, 1) - 1, 20)",-0.01700905710102286,0.01995101540316928,-0.01700905710102286,2020Q2,1216,,0.016945177366389546,0.030058372855415343,0.07035218296882471,0.057582549506256554,0.032207478194395484,0.012325642048020965,0.029029257302282417,-0.007240167360328718,0.014988312980856351,-0.005799767797948746,0.026887147655307336,0.0022959446829230973,-0.0013081045189226527,0.04367874226161512,0.026361577772603038,0.0010454440435572851,0.01718902019120915,-0.01700905710102286,0.04614022368725113,-0.006522875658197668,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Sum(If($close > Ref($close, 1), $volume, 0), 20) - Sum(If($close < Ref($close, 1), $volume, 0), 20)) / (Sum($volume, 20) + 1e-12)",-0.05564846938273629,-0.02314423788310861,-0.05564846938273629,2016Q1,1216,,-0.05564846938273629,-0.039191196793492436,-0.045762654948005674,-0.02306354910875822,-0.034608674512142085,0.0010573719680966383,-0.02625290154474053,-0.013981823938350813,-0.002188837643737846,-0.017938553870537558,-8.657027670843311e-05,-0.01579476890876837,-0.04015328715942405,-0.04384703346836901,-0.02926364096712452,0.008528905605814877,-0.023717814895329353,-0.015651335523516923,-0.03287158081926245,-0.011451317693873999,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Max($high / Ref($close,1) - 1, 20)",-0.013670053004793953,0.02534911488755449,-0.013670053004793953,2020Q2,1216,,0.019219371251759553,0.05147109291728592,0.07703395379682268,0.055326535524758,0.04123576176376852,0.01708808666120215,0.03215587921840693,0.0015793778241097885,0.009908082687327761,0.006972614289610828,0.031259873870106133,0.00792424242903758,0.0006472658863564854,0.05127971902737771,0.03805065265759937,0.001952142545085462,0.017990968307907487,-0.013670053004793953,0.048218168024288695,0.000912568620965049,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Ref($close, 5) / $close - 1",-0.002419232120153542,0.04455986648480977,-0.002419232120153542,2020Q1,1216,,0.041452709878437535,0.09385590954122018,0.10463560148220902,0.06096473485990093,0.07234640629355252,0.033216836610068405,0.06316637252878587,0.023502099800995817,0.06713260528752246,0.035055930499341005,0.03420751450782553,0.001773345011517334,0.03575743006909972,0.06605794136930819,0.012757533064071154,0.042497172277071234,-0.002419232120153542,0.03546846777388964,0.06231919151660272,-3.965874583261218e-05,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close - Ref($close, 1)) / ($volume * $close + 1e-12), 20)",-0.021154022939935166,0.0027920487404994574,-0.021154022939935166,2016Q4,1216,,0.019401333610842317,0.009941655571208692,0.007459758745138324,-0.021154022939935166,-0.002016477172923494,-0.00040586970137895725,-0.0010920684696442658,0.011713828588394435,0.011460601679420052,0.0028450927411744157,-0.020977869983542497,0.0001727821033187783,0.017914484487886274,-0.016285836119006504,-0.000914080334714909,-0.015464915865009036,0.018836251643585523,0.02734827285668584,0.009133264895501165,0.0011152095062147314,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Mean(Abs($close / Ref($close, 1) - 1) / ($volume + 1e-12), 20)",-0.021233266890651522,0.0026914553026368498,-0.021233266890651522,2016Q4,1216,,0.01899484743528229,0.009724454343914606,0.007250691397236352,-0.021233266890651522,-0.0021795727395034106,-0.00022478185887068978,-0.001295343628610633,0.011757773191609129,0.011229082235097223,0.002855984603522496,-0.021042781950384334,0.00021020279536907607,0.01768603302299426,-0.016279876276869814,-0.0009300354380683793,-0.015452600047198983,0.018612126950905642,0.027373606360720795,0.00892758795390935,0.001038515847369189,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) / $close) - EMA(Min($low, 5) / $close, 5)",-0.0010654417427087926,0.03337664631274079,-0.0010654417427087926,2017Q2,1216,,0.01945926679958974,0.08103173931678803,0.077356848761136,0.05389673349257195,0.0711065051262348,-0.0010654417427087926,0.040734523721109146,0.03198002202324627,0.026415631525383114,0.03150270913955173,0.03875467528771909,0.010840334380930154,-0.0002443106583622648,0.04811579213347253,0.0016642524336544274,0.054248666922777945,0.007817477199527073,0.034692335572048746,0.011390308850132078,0.025704750603460065,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"0 - Skew(Log($close / Ref($close, 1)), 20)",-0.024429316958955817,0.004335928326585278,-0.024429316958955817,2018Q4,1216,,0.010436957974594398,0.01701120097504635,0.0407419304156946,0.009741418936578134,0.020129060976451847,0.00039205069803237546,0.025243737820784633,-0.003643596729527292,0.0240442662181483,0.0024736073817329756,-0.002287450790560452,-0.024429316958955817,-0.004794367387783796,0.012343300193246738,-0.02039317249863239,-0.010275355262338963,-0.008699481943191676,-0.003580564373770431,0.00817216035393782,-0.008532618028546582,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"$close / Max($high, 120) - 1",-0.04883137783358977,5.94999495235922e-05,-0.04883137783358977,2016Q1,1216,,-0.04883137783358977,-0.007930397417134838,-0.022917295196929657,0.008002733641969847,0.007914673018834235,0.03167516216099401,-0.024815914581238427,0.014458030335121668,-0.01901143428974467,0.023576284389040844,0.012142746885540323,-0.002365649592128407,-0.031300627026560536,0.0012735501440644499,0.006504755691788069,0.009744919262205982,0.0005404886680303184,0.014291688879599732,-0.011972520809195947,0.043294496940372504,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Slope(Log($close), 20) / (Std(Log($close), 20) + 1e-12)",-0.05699541182504498,-0.01308947881725205,-0.05699541182504498,2016Q1,1216,,-0.05699541182504498,-0.030334011648108335,-0.033263686049247,-0.010688764977316285,-0.012456699807708516,-0.003319012720929951,-0.0207805512784599,0.00990350014782358,0.008631703071529695,-0.0012961297488510357,0.010147561512496824,-0.003103584364649701,-0.039405824481502844,-0.028182391993103642,-0.029927279717922767,0.008796864576737451,-0.010338295436397707,0.007408973174184004,-0.02989460482294923,0.006604505094859812,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"Corr($volume, Log($close / Ref($close, 1)), 20)",-0.048222037221774594,-0.016387175394546552,-0.048222037221774594,2016Q3,1216,,-0.024683309187852182,-0.04046127788094608,-0.048222037221774594,-0.00880720510020546,-0.03652666060726809,-0.011481065236995854,-0.02666263492493485,-0.01960084764216852,-0.021434273507500913,-0.030444811933148453,0.013397179752909532,-0.01055737315469033,-0.015222991777404528,-0.038642660895082344,-0.000704725240542376,0.011984679454685026,0.007839141582383713,-0.011765053398191035,-0.019837165241678965,0.005131708161105083,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Min($low, 5) - Ref(Min($low, 5), 5)) / $close",-0.052384594730739524,-0.023232623708229053,-0.052384594730739524,2016Q1,1216,,-0.052384594730739524,-0.04320821529146804,-0.04648693865826552,-0.02895658706902433,-0.011929097203534758,-0.02271404847082076,-0.0360454078377056,0.0013250924431461634,-0.032465088535684306,-0.012422190388956644,-0.018821103586221487,0.0038462673367252826,-0.024382098498607976,-0.00836779335482971,-0.03452707841320218,-0.01556833768486628,-0.0015125185764324897,-0.030865016571791297,-0.04284124595620767,-1.4220147294218204e-05,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
"(Mean($close, 20) - $close) / (Std($close, 20) + 1e-12)",-0.01815642535212103,0.023642231098319675,-0.01815642535212103,2018Q4,1216,,0.047499234269749946,0.06352207657961509,0.07839050624534856,0.03797509972380644,0.043085314956492475,0.01330036978791468,0.05152244942511851,-0.0067878058357116345,-0.001893515907708941,-0.0069796562797985046,0.020638215913154918,-0.01815642535212103,0.02454270455462592,0.03492744994087781,0.014493437765478165,0.012773224348396707,0.012129788924572482,0.023016495587879254,0.029276409236891624,-0.0075976721136167555,59,61,64,60,59,60,65,60,59,60,64,60,58,60,65,61,58,59,66,58
